id,products,productsVariants,productsVariantsIds,total,createdAt,scannedAt
11668,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185",12.00,"2024-12-30 13:49:20.365918","2024-12-30 15:38:28.720115,2024-12-30 15:38:28.705251,2024-12-30 15:38:16.509788,2024-12-30 15:38:16.494341,2024-12-30 15:38:08.367901"
11669,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen,Kinderen","185,186,186,186,186,187,188,188",30.00,"2024-12-30 13:55:18.717676","2024-12-30 14:05:01.342259,2024-12-30 14:05:31.669086,2024-12-30 14:05:31.653548,2024-12-30 14:05:20.935562,2024-12-30 13:57:09.764409,2024-12-30 13:57:13.706726,2024-12-30 13:57:17.371108"
11670,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen,Volwassen,Kinderen","187,188,185,186",21.00,"2024-12-30 13:55:24.989504","2024-12-30 13:57:13.036763,2024-12-30 13:57:23.546109,2024-12-30 14:03:07.317904,2024-12-30 14:03:20.450721"
11671,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen","185,186,186,186,187,188",21.00,"2024-12-30 14:09:42.449715","2024-12-30 14:18:42.290527,2024-12-30 14:18:25.149730,2024-12-30 14:18:25.130742,2024-12-30 14:11:03.351535,2024-12-30 14:11:27.955700"
11672,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Volwassen,Kinderen","185,186,187,188",21.00,"2024-12-30 14:10:56.658306","2024-12-30 14:20:51.107489,2024-12-30 14:21:47.473681,2024-12-30 14:14:44.247402,2024-12-30 14:14:51.354621"
11673,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Kinderen,Kinderen","185,185,185,185,185,185,186,186,186,186,186,186,186,186,187,187,188,188",42.00,"2024-12-30 14:12:10.954864","2024-12-30 15:22:48.950232,2024-12-30 15:22:48.932508,2024-12-30 14:34:13.425005,2024-12-30 15:22:54.391868,2024-12-30 15:22:54.371746,2024-12-30 14:34:07.123781,2024-12-30 15:23:11.014427,2024-12-30 15:23:10.996580,2024-12-30 15:22:58.796410,2024-12-30 15:22:58.781237,2024-12-30 14:34:01.316956,2024-12-30 15:23:15.952207,2024-12-30 15:23:15.935786,2024-12-30 14:33:55.094271,2024-12-30 14:28:03.333836,2024-12-30 14:23:11.520388,2024-12-30 14:22:55.103249,2024-12-30 14:22:41.170679"
11675,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen,Volwassen,Volwassen,Kinderen,Kinderen","185,185,186,186,187,187,188,188",42.00,"2024-12-30 14:17:53.512110","2024-12-30 15:12:36.826395,2024-12-30 15:12:44.611012,2024-12-30 15:12:48.846717,2024-12-30 15:12:53.427708,2024-12-30 15:06:15.310691,2024-12-30 15:06:18.867599,2024-12-30 15:06:22.402520,2024-12-30 15:06:25.087933"
11676,"Entree schaatsbaan",Volwassen,185,6.00,"2024-12-30 14:19:22.556822","2024-12-30 14:20:24.183595"
11677,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",49.00,"2024-12-30 14:24:47.691315","2024-12-30 18:01:18.405001,2024-12-30 17:49:59.955957,2024-12-30 17:50:07.847955"
11678,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","186,188",9.00,"2024-12-30 14:38:49.160649","2024-12-30 21:29:11.492506,2024-12-30 21:16:42.836716"
11679,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Volwassen,Kinderen","185,186,187,188",21.00,"2024-12-30 14:42:16.361872","2024-12-30 17:55:38.594495,2024-12-30 17:55:47.253202,2024-12-30 17:50:03.364281,2024-12-30 17:50:10.679067"
11681,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-30 15:01:42.122936","2024-12-30 18:23:55.261171,2024-12-30 18:24:03.062572,2024-12-30 18:17:42.637577,2024-12-30 18:17:52.414809"
11682,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Kinderen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen","185,186,187,188,183,183,184",43.00,"2024-12-30 15:09:40.178457","2024-12-30 20:35:06.061465,2024-12-30 20:35:14.988003,2024-12-30 20:29:43.223277,2024-12-30 20:29:51.441973,2024-12-30 22:56:57.542125,2024-12-30 22:57:16.266161,2024-12-30 22:57:08.298678"
11683,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Reuzenrad ,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,186,186,184,188",54.00,"2024-12-30 15:11:52.084649","2024-12-30 19:09:14.716442,2024-12-30 19:09:14.702119,2024-12-30 18:19:35.805173,2024-12-30 18:19:35.786199,2024-12-30 18:19:31.684081,2024-12-30 20:58:10.927384,2024-12-30 18:12:14.575623"
11685,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","187,187,185,185,185,185,185,185,185,185",49.00,"2024-12-30 15:17:55.282412","2024-12-30 16:55:56.448174,2024-12-30 16:55:56.427605,2024-12-30 16:55:21.905403,2024-12-30 16:55:21.884388,2024-12-30 16:43:05.452322,2024-12-30 17:17:20.874644,2024-12-30 17:17:20.860007,2024-12-30 16:43:02.409157"
11686,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Volwassen,Kinderen","185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,186,186,186,186,186,186,187,187,187,188",45.00,"2024-12-30 15:21:00.125732","2024-12-30 17:28:00.334825,2024-12-30 17:28:00.304168,2024-12-30 16:52:08.065200,2024-12-30 16:52:08.046321,2024-12-30 16:18:04.618773,2024-12-30 17:28:05.709516,2024-12-30 17:28:05.689572,2024-12-30 16:52:12.620448,2024-12-30 16:52:12.604388,2024-12-30 16:18:12.635290,2024-12-30 17:28:13.148351,2024-12-30 17:28:13.130320,2024-12-30 16:52:20.687539,2024-12-30 16:52:20.672886,2024-12-30 16:18:22.211282,2024-12-30 17:28:21.288309,2024-12-30 17:28:21.273642,2024-12-30 16:52:27.177685,2024-12-30 16:52:27.160336,2024-12-30 16:25:34.294583,2024-12-30 16:25:34.276459,2024-12-30 16:18:36.311722,2024-12-30 16:11:57.625034,2024-12-30 16:12:03.192956,2024-12-30 16:12:07.848474"
11687,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185,187,187,187",36.00,"2024-12-30 15:35:16.318021","2024-12-30 16:39:12.994051,2024-12-30 16:39:12.977524,2024-12-30 15:46:24.578132,2024-12-30 16:39:20.610692,2024-12-30 16:39:20.595860,2024-12-30 15:46:31.887658,2024-12-30 16:39:24.904867,2024-12-30 16:39:24.886499,2024-12-30 15:46:40.942485,2024-12-30 15:39:11.670308,2024-12-30 15:39:17.642603,2024-12-30 15:39:21.421301"
11688,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",36.50,"2024-12-30 15:44:48.119032","2024-12-30 21:04:05.383778,2024-12-30 21:04:36.621146,2024-12-30 20:53:36.667379,2024-12-30 20:58:56.409742"
11689,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-12-30 16:16:06.962616","2024-12-30 17:14:43.927832,2024-12-30 17:10:09.548202"
11690,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Kinderen","183,183,183,184",30.00,"2024-12-30 16:16:13.198401","2024-12-30 18:43:51.286030,2024-12-30 18:43:58.113728,2024-12-30 18:44:02.559968,2024-12-30 18:44:12.576639"
11691,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,186,186,188,188",22.50,"2024-12-30 16:22:10.216939","2024-12-30 21:17:44.014985,2024-12-30 21:21:20.948386,2024-12-30 21:21:20.928765,2024-12-30 21:21:11.806012,2024-12-30 21:21:29.608398,2024-12-30 21:15:44.078113,2024-12-30 21:15:51.280795"
11692,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","185,187",12.00,"2024-12-30 16:29:32.654703","2024-12-30 17:15:00.639928,2024-12-30 17:10:28.211502"
11693,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,187",12.00,"2024-12-30 16:31:46.656099","2024-12-30 18:56:42.861910,2024-12-30 18:56:42.846578,2024-12-30 17:14:37.670200,2024-12-30 17:11:10.293842"
11699,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Kinderen","185,185,185,186",10.50,"2024-12-30 16:50:14.398774","2024-12-30 19:57:22.960359,2024-12-30 19:57:22.942273,2024-12-30 18:39:27.471813,2024-12-30 18:39:16.936775"
11700,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Kinderen,Kinderen","183,183,184,184",28.00,"2024-12-30 16:55:10.229936","2024-12-30 17:32:07.163606,2024-12-30 17:32:14.280758,2024-12-30 17:32:22.723589,2024-12-30 17:32:29.950869"
11701,"Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen","186,186",9.00,"2024-12-30 16:59:51.571534","2024-12-30 18:38:55.416375,2024-12-30 18:39:06.400202"
11704,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185,185,185,185,185,185,185",6.00,"2024-12-30 17:15:37.796011","2024-12-30 18:05:58.082425,2024-12-30 18:05:58.063287,2024-12-30 18:05:53.021495,2024-12-30 18:05:52.998166,2024-12-30 17:47:08.812861,2024-12-30 17:47:08.793340,2024-12-30 17:34:28.966243,2024-12-30 17:34:28.952006,2024-12-30 17:25:56.448762,2024-12-30 17:25:56.434327,2024-12-30 17:25:52.003509,2024-12-30 17:25:51.984044,2024-12-30 17:25:45.545163,2024-12-30 17:25:45.527963,2024-12-30 17:25:37.985995"
11705,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-30 17:51:44.595304","2024-12-30 18:08:39.599311,2024-12-30 18:08:49.365944,2024-12-30 17:59:24.733285,2024-12-30 17:59:31.336213"
11706,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Volwassen,Kinderen","185,186,187,188",21.00,"2024-12-30 18:00:40.520330","2024-12-30 18:07:54.381380,2024-12-30 18:08:01.845754,2024-12-30 18:03:18.474180,2024-12-30 18:03:23.345755"
11707,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-30 18:08:25.448067","2024-12-30 18:11:25.079022,2024-12-30 18:11:42.315166"
11708,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Kinderen,Kinderen","183,183,184,184",28.00,"2024-12-30 18:09:25.127876","2024-12-30 18:10:27.402416,2024-12-30 18:10:59.094576,2024-12-30 18:11:07.903822,2024-12-30 18:11:16.827342"
11709,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Kinderen,Kinderen","183,183,184,184",28.00,"2024-12-30 18:12:49.085079","2024-12-30 18:14:20.852541,2024-12-30 18:15:12.211058,2024-12-30 18:15:16.678948,2024-12-30 18:15:22.705431"
11710,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen","185,185,186,186,187,187,187,187,188,188",42.00,"2024-12-30 18:14:27.601354","2024-12-30 18:53:52.494037,2024-12-30 18:53:36.184631,2024-12-30 18:53:45.846301,2024-12-30 18:53:29.362323,2024-12-30 18:49:12.619128,2024-12-30 18:49:00.608131,2024-12-30 18:49:00.590901,2024-12-30 18:48:57.018454,2024-12-30 18:49:06.102235,2024-12-30 18:49:09.479633"
11711,"Entree schaatsbaan",Volwassen,185,6.00,"2024-12-30 18:15:07.707724","2024-12-30 18:41:55.725024"
11712,"Schaatsverhuur,Entree schaatsbaan","Volwassen,Volwassen","187,185",12.00,"2024-12-30 18:15:09.562358","2024-12-30 18:27:16.969871,2024-12-30 18:42:01.391488"
11713,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen","183,183,183",24.00,"2024-12-30 18:17:24.760370","2024-12-30 18:21:45.319860,2024-12-30 18:21:57.651951,2024-12-30 18:22:09.155473"
11714,Schaatsverhuur,Volwassen,187,6.00,"2024-12-30 18:20:01.423003","2024-12-30 18:24:28.401416"
11715,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen","185,185,185,185,185,185,185,185,185,185,186,186",21.00,"2024-12-30 18:28:41.398538","2024-12-30 18:34:14.007680,2024-12-30 19:31:27.587554,2024-12-30 19:31:27.571697,2024-12-30 19:12:35.673190,2024-12-30 19:12:35.657957,2024-12-30 18:34:41.195012,2024-12-30 18:34:41.179759,2024-12-30 18:34:34.535051,2024-12-30 18:34:34.517947,2024-12-30 18:34:29.193032"
11717,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-30 18:31:26.711303","2024-12-30 18:39:26.342435,2024-12-30 18:39:18.365651"
11718,"Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Kinderen","183,183,184",22.00,"2024-12-30 18:35:15.962650","2024-12-30 18:36:16.543947,2024-12-30 18:36:23.108347,2024-12-30 18:36:27.615067"
11719,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen","185,185,185,186,187,187,187,187,187,188",45.00,"2024-12-30 18:39:46.207624","2024-12-30 20:39:50.522445,2024-12-30 20:39:58.128753,2024-12-30 20:40:04.207327,2024-12-30 20:40:10.355927,2024-12-30 20:32:52.617021,2024-12-30 20:32:58.693829,2024-12-30 20:33:05.371888,2024-12-30 20:33:05.352884,2024-12-30 20:33:04.440425,2024-12-30 20:33:07.434410"
11720,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185",12.00,"2024-12-30 18:41:23.071370","2024-12-30 20:53:24.960657,2024-12-30 20:53:24.940665,2024-12-30 20:49:42.753753,2024-12-30 20:53:35.477269"
11721,"Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen","187,188",10.50,"2024-12-30 18:41:29.749815","2024-12-30 19:23:13.621724,2024-12-30 19:23:19.897154"
11723,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","185,185,185,185,185,185,185,185,185,187,187,187,187,187",36.00,"2024-12-30 18:42:34.319815","2024-12-30 21:49:21.323303,2024-12-30 21:49:21.307952,2024-12-30 21:38:52.517188,2024-12-30 21:49:31.330737,2024-12-30 21:49:31.312961,2024-12-30 21:49:15.573292,2024-12-30 21:49:15.559803,2024-12-30 21:39:04.559693,2024-12-30 21:39:10.262518,2024-12-30 21:39:22.046444,2024-12-30 21:39:22.033812,2024-12-30 21:39:15.694979,2024-12-30 21:39:26.746796,2024-12-30 21:39:31.514331"
11724,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,186,186,186",9.00,"2024-12-30 18:44:48.614157","2024-12-30 18:56:04.121893,2024-12-30 18:56:04.105692,2024-12-30 18:48:45.642338,2024-12-30 18:56:14.933223,2024-12-30 18:56:14.913265,2024-12-30 18:48:49.128339"
11725,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","185,185,187,187",24.00,"2024-12-30 18:46:56.882034","2024-12-30 19:19:38.661306,2024-12-30 19:19:46.601231,2024-12-30 19:13:57.496393,2024-12-30 19:14:03.535476"
11726,Schaatsverhuur,Volwassen,187,6.00,"2024-12-30 18:47:56.565359","2024-12-30 18:51:17.772245"
11727,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen","185,185,185,185,185,185,186,186,186,186,186,186,187,187",33.00,"2024-12-30 18:50:30.093129","2024-12-30 19:50:32.855852,2024-12-30 19:50:32.842428,2024-12-30 19:02:02.516536,2024-12-30 19:50:36.995469,2024-12-30 19:50:36.975661,2024-12-30 19:02:11.772370,2024-12-30 19:50:41.430365,2024-12-30 19:50:41.411349,2024-12-30 19:02:21.561002,2024-12-30 19:50:45.659123,2024-12-30 19:50:45.643770,2024-12-30 19:02:27.029070,2024-12-30 18:53:02.113574,2024-12-30 18:53:06.988143"
11728,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,186",18.00,"2024-12-30 18:50:34.726741",NULL
11729,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","183,183",16.00,"2024-12-30 18:50:37.644925","2024-12-30 19:31:03.471666,2024-12-30 19:31:24.931689"
11734,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen","185,185,186,187,187,188",33.00,"2024-12-30 18:53:12.341874","2024-12-30 19:04:26.203023,2024-12-30 19:04:32.673004,2024-12-30 19:04:44.456510,2024-12-30 18:58:00.361479"
11744,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Kinderen","185,185,185,185,186,186,186,187,187,188",33.00,"2024-12-30 18:54:55.197475","2024-12-30 19:15:51.894849,2024-12-30 19:55:53.158487,2024-12-30 19:55:53.143922,2024-12-30 19:16:00.647525,2024-12-30 19:55:41.227930,2024-12-30 19:55:41.213027,2024-12-30 19:16:11.294116,2024-12-30 19:10:02.962968,2024-12-30 19:10:07.867262,2024-12-30 19:10:11.895258"
11747,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen","185,185,185,185,185,186,186",15.00,"2024-12-30 18:55:36.155802","2024-12-30 19:19:18.998502,2024-12-30 19:19:18.975278,2024-12-30 19:19:09.509965,2024-12-30 19:19:09.495919,2024-12-30 19:19:01.466654"
11753,"Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen","187,188",10.50,"2024-12-30 18:56:59.135172","2024-12-30 18:58:47.836368,2024-12-30 18:58:52.333688"
11754,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","187,187,187,188,188,188,188,188,188",15.00,"2024-12-30 18:57:22.446238","2024-12-30 19:12:03.006737,2024-12-30 19:12:02.986933,2024-12-30 19:12:02.149133,2024-12-30 19:14:25.894286,2024-12-30 19:14:25.880577,2024-12-30 19:14:24.617149,2024-12-30 19:14:24.601997,2024-12-30 19:12:05.068015"
11761,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","186,186,186,186,186,186",18.00,"2024-12-30 18:59:19.590419","2024-12-30 19:18:35.914381,2024-12-30 20:20:24.611452,2024-12-30 20:20:24.596139,2024-12-30 19:24:31.610173,2024-12-30 19:24:47.338264,2024-12-30 19:45:35.164736"
11765,"Entree schaatsbaan",Volwassen,185,6.00,"2024-12-30 19:00:35.147959","2024-12-30 19:10:21.956234"
11766,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Kinderen,Kinderen","185,185,186,186",21.00,"2024-12-30 19:01:10.447132","2024-12-30 19:16:47.525398,2024-12-30 19:16:55.102379,2024-12-30 19:17:05.193357,2024-12-30 19:17:10.846104"
11772,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen","187,187,188,188",21.00,"2024-12-30 19:02:46.274047","2024-12-30 19:07:39.692794,2024-12-30 19:07:47.315901,2024-12-30 19:07:52.374251,2024-12-30 19:07:58.203344"
11778,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen","186,186,186",4.50,"2024-12-30 19:03:23.490729","2024-12-30 19:12:17.846625,2024-12-30 19:12:17.827764,2024-12-30 19:09:20.054940"
11785,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Kinderen,Kinderen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","185,185,186,186,187,187,188,188,188,188,188,188",42.00,"2024-12-30 19:04:07.698368","2024-12-30 19:20:29.369569,2024-12-30 19:20:33.676293,2024-12-30 19:20:42.872205,2024-12-30 19:20:48.403811,2024-12-30 19:10:34.644180,2024-12-30 19:10:27.308995,2024-12-30 19:10:27.291967,2024-12-30 19:10:16.526405,2024-12-30 19:10:16.512231,2024-12-30 19:10:10.388134"
11787,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","188,188,186,186,186,186,186,186",18.00,"2024-12-30 19:04:21.635012","2024-12-30 19:07:36.738032,2024-12-30 19:14:16.676422,2024-12-30 19:39:26.112290,2024-12-30 19:39:26.095639,2024-12-30 19:21:00.661150,2024-12-30 19:21:00.643062,2024-12-30 19:14:21.679543"
11788,Schaatsverhuur,Kinderen,188,4.50,"2024-12-30 19:04:29.463228","2024-12-30 19:08:02.599762"
