id,products,productsVariants,productsVariants,total,createdAt,scannedAt
596,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,148,148",24.00,2023-11-30 15:49:49.155715,"2023-12-07 17:10:07.576071,2023-12-07 17:04:20.030573,2023-12-07 17:10:20.531544,2023-12-07 17:10:20.543870,2023-12-07 17:04:38.517622,2023-12-07 17:04:27.031888"
597,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen","143,143,143",18.00,2023-11-30 17:07:23.581134,NULL
598,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,148,150",20.00,2023-11-30 18:17:55.356457,"2023-11-30 18:47:41.539724,2023-11-30 18:47:54.645581,2023-11-30 18:47:54.677275,2023-11-30 23:58:29.139809"
599,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143,143,143,143,143,143,143",12.00,2023-11-30 18:46:20.995060,"2023-11-30 18:51:42.368320,2023-11-30 19:28:27.363297,2023-11-30 19:28:27.377530,2023-11-30 19:52:14.969466,2023-11-30 19:52:14.987725,2023-11-30 20:22:29.740228,2023-11-30 20:22:29.755134,2023-11-30 20:22:55.138864,2023-11-30 20:22:55.153074,2023-11-30 20:41:40.850132,2023-11-30 20:41:40.864766,2023-11-30 20:41:47.491986,2023-11-30 20:41:47.527632,2023-11-30 18:51:52.517766"
601,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,148,148,148,148,148,148,148,148",96.00,2023-11-30 18:52:49.595979,"2023-11-30 19:04:02.946653,2023-11-30 18:57:31.151752,2023-11-30 19:03:58.529145,2023-11-30 19:03:58.545782,2023-11-30 18:57:05.320636,2023-11-30 19:04:26.923809,2023-11-30 19:04:45.724308,2023-11-30 19:04:45.745075,2023-11-30 19:04:50.357020,2023-11-30 19:04:50.369522,2023-11-30 19:04:55.695244,2023-11-30 19:04:55.721247,2023-11-30 19:04:38.485329,2023-11-30 19:04:12.872637,2023-11-30 18:57:26.334029,2023-11-30 18:56:56.976037,2023-11-30 18:56:38.540804,2023-11-30 18:57:01.055921,2023-11-30 18:57:09.203828,2023-11-30 18:57:17.904860,2023-11-30 18:57:21.698455,2023-11-30 18:57:13.830465"
602,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-11-30 18:59:22.401018,"2023-11-30 19:01:33.806296,2023-11-30 19:01:29.507573"
603,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","144,149",9.00,2023-11-30 19:07:58.250931,2023-11-30 19:13:00.943955
604,Entree schaatsbaan,Kinderen,144,4.50,2023-11-30 19:08:45.311072,NULL
607,"Entree schaatsbaan,Schaatsverhuur,Reuzenrad ","Kinderen,Kinderen,Kinderen","144,149,161",41.00,2023-11-30 19:12:37.595206,"2023-12-24 15:51:59.076444,2023-11-30 19:57:46.527023,2023-11-30 21:30:17.078459"
608,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","144,149",9.00,2023-11-30 19:13:45.328582,NULL
609,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Volwassen,Kinderen","143,144,148,149",21.00,2023-11-30 19:23:32.683473,"2023-11-30 19:27:24.445015,2023-11-30 19:27:20.111593"
610,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143",6.00,2023-11-30 19:25:47.604884,"2023-11-30 19:28:31.538374,2023-11-30 19:52:20.850453,2023-11-30 19:52:20.870462,2023-11-30 20:22:28.559341,2023-11-30 20:22:28.573461,2023-11-30 20:22:40.302873,2023-11-30 20:22:40.322376"
611,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","144,144,144,149,149,149",27.00,2023-11-30 19:25:53.625991,"2023-11-30 19:28:38.338280,2023-11-30 19:28:23.249218,2023-11-30 19:28:17.758624"
612,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143",6.00,2023-11-30 19:28:10.171951,"2023-11-30 19:31:49.092102,2023-11-30 19:32:07.278428,2023-11-30 19:32:07.300373,2023-11-30 20:20:32.380914,2023-11-30 20:20:32.395217,2023-11-30 20:20:33.881746,2023-11-30 20:20:33.894985"
613,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen","143,143,148",18.00,2023-11-30 19:33:06.487701,NULL
615,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen","143,143,143",6.00,2023-11-30 19:35:43.211344,"2023-11-30 19:39:25.943875,2023-11-30 20:24:45.082101,2023-11-30 20:24:45.104659"
617,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen","150,150,150,150",32.00,2023-11-30 19:41:37.862459,"2023-11-30 19:47:51.965901,2023-11-30 19:47:47.017626,2023-11-30 19:47:36.489715,2023-11-30 19:47:56.198465"
618,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-11-30 19:57:03.786093,NULL
619,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Volwassen,Volwassen,Kinderen","143,143,143,143,144,148,148,149",33.00,2023-11-30 20:06:16.381125,"2023-11-30 20:23:45.356588,2023-11-30 20:23:38.138448,2023-11-30 20:52:06.706665,2023-11-30 20:52:06.726002,2023-11-30 20:23:52.785343,2023-11-30 20:18:00.332764,2023-11-30 20:17:55.733935,2023-11-30 20:17:51.161925"
620,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen","143,143",12.00,2023-11-30 20:49:24.513882,NULL
621,"Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen","144,144",9.00,2023-11-30 22:02:49.141756,"2023-11-30 23:39:37.936073,2023-11-30 23:39:46.034801"
622,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143,143,143",12.00,2023-11-30 22:06:51.960313,"2023-12-01 23:47:05.823266,2023-12-01 23:52:14.919498,2023-12-01 23:52:14.932139,2023-12-02 00:10:57.498090,2023-12-02 00:10:57.511464,2023-12-01 23:47:09.224781,2023-12-01 23:52:21.845867,2023-12-01 23:52:21.862911,2023-12-02 00:11:05.712942,2023-12-02 00:11:05.728904"
623,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-11-30 22:18:20.099810,"2023-11-30 23:48:17.577741,2023-11-30 23:48:29.666955,2023-11-30 23:43:29.078675,2023-11-30 23:43:37.997605"
624,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,148,148",24.00,2023-11-30 22:19:22.047057,"2023-12-02 21:34:11.772747,2023-12-02 21:34:30.514685,2023-12-02 21:34:30.532006"
625,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143",36.00,2023-11-30 22:24:29.212808,NULL
626,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen","143,143,143",18.00,2023-11-30 22:27:11.191115,"2023-12-01 01:01:32.287517,2023-12-01 01:01:21.499824,2023-12-01 01:01:27.454352"
627,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen","148,148,148",18.00,2023-11-30 22:32:39.020743,"2023-12-01 00:56:49.841553,2023-12-01 00:56:54.459922,2023-12-01 00:56:45.105116"
629,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-11-30 23:51:01.927165,"2023-11-30 23:59:17.028033,2023-11-30 23:59:10.261268"
646,"Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen","144,144",9.00,2023-12-01 12:17:45.857860,"2023-12-01 19:52:54.059739,2023-12-01 19:52:58.744703"
647,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148,150,150",40.00,2023-12-01 14:26:06.023569,"2023-12-02 19:03:16.191290,2023-12-02 19:03:10.748180,2023-12-02 18:55:03.567219,2023-12-02 18:54:59.366163,2023-12-02 20:55:58.841194,2023-12-02 20:56:04.268170"
651,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-01 16:32:31.852418,"2023-12-03 19:34:37.896155,2023-12-03 19:34:25.935740"
654,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-01 17:29:07.972453,NULL
655,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-01 17:32:52.378246,NULL
657,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","144,149",9.00,2023-12-01 18:37:25.879119,2023-12-02 17:53:59.102204
659,Entree schaatsbaan,Volwassen,143,6.00,2023-12-01 18:47:19.241099,2023-12-01 19:52:49.616280
660,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,143,143,143,143,143,143,143,143,148,148,148",42.00,2023-12-01 18:54:33.959355,"2023-12-02 01:52:34.808969,2023-12-02 01:52:29.259050,2023-12-02 02:13:08.999147,2023-12-02 02:13:09.019981,2023-12-02 01:52:23.239123,2023-12-02 01:52:41.188440,2023-12-02 02:03:15.128825,2023-12-02 02:03:15.146966,2023-12-02 02:22:47.713067,2023-12-02 02:22:47.729013,2023-12-02 02:36:13.408512,2023-12-02 02:36:13.423830,2023-12-02 02:50:18.902265,2023-12-02 02:50:18.915246,2023-12-02 01:48:23.489894,2023-12-02 01:48:27.655423,2023-12-02 01:48:18.483055"
661,"Reuzenrad ",Volwassen,150,8.00,2023-12-01 19:56:18.499823,2023-12-01 23:31:03.834581
662,"Reuzenrad ",Volwassen,150,8.00,2023-12-01 19:56:26.155061,2023-12-01 23:31:13.616973
665,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Volwassen,Kinderen","143,144,148,149",21.00,2023-12-01 20:04:14.453803,"2023-12-01 20:30:51.095493,2023-12-01 20:24:26.298613,2023-12-01 20:18:27.676156,2023-12-01 20:18:22.824795"
668,"Reuzenrad ",Volwassen,150,8.00,2023-12-01 20:06:32.801688,2023-12-01 23:31:20.570755
670,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Kinderen,Volwassen,Kinderen,Kinderen","143,144,144,148,149,149",30.00,2023-12-01 20:40:03.713231,"2023-12-01 20:52:17.570419,2023-12-01 20:51:52.716626,2023-12-01 20:52:05.386942,2023-12-01 20:44:30.359929,2023-12-01 20:44:35.356368,2023-12-01 20:44:17.171331"
675,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen","143,143,143,144,149",15.00,2023-12-01 21:02:34.824096,"2023-12-01 21:59:11.860200,2023-12-01 21:59:18.371442,2023-12-01 21:59:18.388542,2023-12-01 21:58:56.581132,2023-12-01 21:50:29.999310"
683,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","144,149",9.00,2023-12-01 21:57:57.578399,2023-12-02 19:02:24.000895
684,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","144,149",9.00,2023-12-01 21:58:10.215191,"2023-12-01 23:43:09.078395,2023-12-01 23:43:14.865853"
687,"Reuzenrad ,Reuzenrad ,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen","150,150,150,150",32.00,2023-12-01 23:07:53.543539,"2023-12-02 21:29:27.978502,2023-12-02 21:29:42.287715,2023-12-02 21:30:05.824024,2023-12-02 21:29:54.164712"
688,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen","143,143,143,144,144,144",10.50,2023-12-01 23:08:49.031623,"2023-12-25 18:18:36.981542,2023-12-25 18:23:44.111579,2023-12-25 18:23:44.122784,2023-12-25 18:18:32.080329,2023-12-25 18:23:51.282524,2023-12-25 18:23:51.294275"
689,"Entree schaatsbaan,Entree schaatsbaan","Volwassen,Kinderen","143,144",10.50,2023-12-01 23:19:40.192763,"2023-12-02 02:40:07.558604,2023-12-02 02:40:20.235834"
690,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-01 23:28:55.586383,NULL
693,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-01 23:53:43.946099,"2023-12-02 00:07:19.683266,2023-12-02 00:07:13.148768"
695,"Entree schaatsbaan,Schaatsverhuur","Volwassen,Volwassen","143,148",12.00,2023-12-02 00:06:24.287689,2023-12-02 17:54:54.359827
696,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Reuzenrad ,Reuzenrad ","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148,150,150",40.00,2023-12-02 00:09:31.166037,"2023-12-07 16:23:18.949213,2023-12-07 16:23:23.890806,2023-12-07 18:55:43.825411,2023-12-07 18:55:36.681346"
697,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen,Kinderen","144,144,144,144",9.00,2023-12-02 00:11:56.269062,"2023-12-02 00:37:45.698195,2023-12-02 00:40:09.030768,2023-12-02 00:40:09.049960"
699,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-12-02 00:15:15.902810,"2023-12-02 23:17:11.427313,2023-12-02 23:16:55.975862,2023-12-02 23:11:14.803206,2023-12-02 23:11:08.461978"
700,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,148,148",24.00,2023-12-02 00:17:30.786123,"2023-12-02 00:21:00.016232,2023-12-02 00:29:26.853801,2023-12-02 00:29:26.871136,2023-12-02 00:28:57.988424,2023-12-02 00:20:55.949975"
703,Schaatsverhuur,Volwassen,148,6.00,2023-12-02 00:45:54.226895,2023-12-02 01:48:11.025043
704,"Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","148,148,149,149,149,149,149,143,143,144,144,144,144,144,144,144",69.00,2023-12-02 00:47:46.646852,"2023-12-02 22:30:59.274998,2023-12-02 22:29:52.995861,2023-12-02 22:28:20.601046,2023-12-02 22:28:35.034864,2023-12-02 22:27:18.243939,2023-12-02 22:29:48.468963,2023-12-02 22:41:52.568634,2023-12-02 22:40:07.760145,2023-12-02 22:39:03.899220,2023-12-02 22:39:10.345519,2023-12-02 22:39:10.359179,2023-12-02 22:39:18.446646,2023-12-02 22:38:56.559636,2023-12-02 22:38:49.983614"
705,"Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen","148,148",12.00,2023-12-02 00:54:02.913817,NULL
706,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-02 00:55:48.391793,"2023-12-02 21:39:00.972635,2023-12-02 21:38:54.311393"
708,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-02 01:06:17.950939,"2023-12-02 01:07:19.165124,2023-12-02 01:07:23.362704"
709,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-02 01:07:54.907243,"2023-12-02 21:54:15.627470,2023-12-02 21:54:21.273294"
710,"Schaatsverhuur,Schaatsverhuur,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","148,148,143,143,143,143,143,143",24.00,2023-12-02 01:32:36.932772,"2023-12-02 01:34:28.110467,2023-12-02 01:34:33.656765,2023-12-02 01:41:30.704930,2023-12-02 02:44:49.069466,2023-12-02 02:44:49.100038,2023-12-02 01:41:39.878367,2023-12-02 02:44:40.315941,2023-12-02 02:44:40.331182"
711,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-12-02 01:36:02.641555,"2023-12-02 20:45:30.211793,2023-12-02 20:45:21.051515,2023-12-02 20:42:59.021557"
714,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Kinderen,Kinderen,Kinderen","144,144,144",4.05,2023-12-02 03:46:41.092055,"2023-12-02 18:51:44.288242,2023-12-02 19:01:26.429917,2023-12-02 19:01:26.445647"
716,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen,Kinderen","143,143,143,144,144,144,144,148,149,149",30.00,2023-12-02 13:02:47.699090,"2023-12-02 20:43:27.403263,2023-12-02 20:57:13.382906,2023-12-02 20:57:13.401685,2023-12-02 20:43:07.699168,2023-12-02 20:56:34.383888,2023-12-02 20:56:34.401031,2023-12-02 20:55:42.261932,2023-12-02 20:43:20.985914,2023-12-02 20:43:15.280149"
718,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Kinderen","143,143,143,143,144",16.50,2023-12-02 14:20:16.634347,"2023-12-02 15:52:57.501213,2023-12-02 15:54:59.689405,2023-12-02 15:54:59.709465"
719,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Volwassen,Kinderen","143,143,143,144,144,144,148,149",21.00,2023-12-02 14:24:54.833253,"2023-12-02 17:13:50.741714,2023-12-02 17:21:36.322966,2023-12-02 17:21:36.334117,2023-12-02 17:13:40.537348,2023-12-02 17:22:13.554637,2023-12-02 17:22:13.568565,2023-12-02 17:13:26.985048,2023-12-02 17:13:18.816468"
720,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-02 14:37:11.504310,"2023-12-23 16:19:25.058486,2023-12-23 16:19:18.094575"
723,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","144,144,144,144,144,144,144,144,144,144,144,144,144,144,149,149",18.00,2023-12-02 14:44:41.194277,"2023-12-03 17:05:36.463843,2023-12-03 18:07:49.177048,2023-12-03 18:07:49.190506,2023-12-03 18:37:25.442700,2023-12-03 18:37:25.457320,2023-12-03 17:05:44.412982,2023-12-03 17:31:17.778556,2023-12-03 17:31:17.804532,2023-12-03 17:31:27.019661,2023-12-03 17:31:27.038822,2023-12-03 18:07:42.523447,2023-12-03 18:07:42.540196,2023-12-03 18:37:32.635176,2023-12-03 18:37:32.654525,2023-12-03 16:58:08.742073,2023-12-03 16:59:24.166516"
727,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen,Kinderen","143,143,143,143,143,143,143,143,143,143,143,143,143,143,144,144,144,144,144,144,144,144",51.00,2023-12-02 15:17:29.627301,"2023-12-16 19:27:09.049034,2023-12-16 19:15:32.054397,2023-12-16 19:28:08.615260,2023-12-16 19:28:08.633026,2023-12-16 19:49:51.005532,2023-12-16 19:49:51.017987,2023-12-16 19:51:48.204143,2023-12-16 19:51:48.224639,2023-12-16 20:04:20.152918,2023-12-16 20:04:20.163636,2023-12-16 19:27:24.888846,2023-12-16 19:15:24.454029,2023-12-16 19:28:19.022218,2023-12-16 19:28:19.033892,2023-12-16 19:27:44.510813,2023-12-16 19:28:00.379807,2023-12-16 19:15:19.000484,2023-12-16 19:28:25.395229,2023-12-16 19:28:25.403004,2023-12-16 19:15:08.840256,2023-12-16 19:27:34.381993,2023-12-16 19:15:14.855029"
729,"Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen,Volwassen","143,143,143,143,143,143,148,148",24.00,2023-12-02 15:37:00.134053,"2023-12-02 20:41:32.185785,2023-12-02 22:05:25.129823,2023-12-02 22:05:25.146109,2023-12-02 20:41:19.001514,2023-12-02 22:05:14.823851,2023-12-02 22:05:14.836188,2023-12-02 20:35:05.693165,2023-12-02 20:35:01.071338"
730,"Reuzenrad ,Reuzenrad ","Volwassen,Kinderen","150,161",16.00,2023-12-02 15:45:11.800263,"2023-12-02 21:45:30.249175,2023-12-02 21:45:25.788759"
733,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Volwassen,Volwassen,Volwassen","143,143,148,148",24.00,2023-12-02 15:55:21.794515,"2023-12-02 16:34:01.037462,2023-12-02 16:33:53.417631,2023-12-02 16:22:34.990539,2023-12-02 16:22:50.550762"
735,"Reuzenrad ,Reuzenrad ","Volwassen,Kinderen","150,161",16.00,2023-12-02 16:06:50.330880,"2023-12-02 18:31:04.270186,2023-12-02 18:31:08.686265"
736,"Reuzenrad ,Reuzenrad ","Volwassen,Volwassen","150,150",16.00,2023-12-02 16:31:36.524067,"2023-12-02 16:34:06.045095,2023-12-02 16:34:19.667764"
738,"Entree schaatsbaan,Schaatsverhuur","Kinderen,Kinderen","144,149",8.10,2023-12-02 17:09:06.336973,"2023-12-02 20:49:31.808446,2023-12-02 20:43:39.743913"
739,"Entree schaatsbaan,Entree schaatsbaan,Schaatsverhuur,Schaatsverhuur","Volwassen,Kinderen,Volwassen,Kinderen","143,144,148,149",21.00,2023-12-02 17:09:40.323162,"2023-12-02 19:08:26.462891,2023-12-02 19:08:05.847295,2023-12-02 18:55:56.881223,2023-12-02 18:56:02.218395"
