date,deal_variant_key,Final_Forecast
2025-12-11,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),23.097229544255956
2025-12-11,soort pakket_basis,23.152006548931766
2025-12-11,soort pakket_standaard,23.183949446734374
2025-12-12,carrousel (5 tickets)_5 tickets,22.436234973216735
2025-12-12,carrousel (5 tickets)_alle dagen geldig,16.366367406179325
2025-12-12,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.19522756556236
2025-12-12,kids pakket_alle dagen geldig,22.15980488759096
2025-12-12,kids pakket_magisch vrijthof pakket,21.693080076172645
2025-12-12,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),20.75814430988152
2025-12-12,magisch kids pakket_5 tickets,18.699018691257322
2025-12-12,magisch kids pakket_alle dagen geldig,21.097210942209838
2025-12-12,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.682516670048233
2025-12-12,magisch kids pakket_niet geldig op woensdag,24.68967637462759
2025-12-12,magisch vrijthof pakket_alle dagen geldig,22.014196094488227
2025-12-12,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,21.595556603979333
2025-12-12,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.67643040322137
2025-12-12,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),22.155864448866783
2025-12-12,magisch vrijthof pakket_magisch vrijthof,22.316348674306187
2025-12-12,magisch vrijthof pakket_magisch vrijthof pakket,22.4493203033159
2025-12-12,magisch vrijthof pakket_niet geldig op woensdag,23.462839119133427
2025-12-12,magisch vrijthof pakket_weekend,23.658661293037166
2025-12-12,magisch vrijthof_magisch vrijthof,22.207486869191243
2025-12-12,magisch vrijthof_magisch vrijthof pakket,22.108524177246398
2025-12-12,magische fijnproevers_alle dagen geldig,25.07680669433712
2025-12-12,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),25.641352572995977
2025-12-12,soort pakket_basis,25.70296013743412
2025-12-12,soort pakket_standaard,25.738422594096765
2025-12-15,carrousel (5 tickets)_5 tickets,23.305734078820095
2025-12-15,carrousel (5 tickets)_alle dagen geldig,21.513576796466012
2025-12-15,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.761554936878873
2025-12-15,kids pakket_alle dagen geldig,21.865954904864964
2025-12-15,kids pakket_magisch vrijthof pakket,22.848310710578215
2025-12-15,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),22.170967911311386
2025-12-15,magisch kids pakket_5 tickets,22.15010513128463
2025-12-15,magisch kids pakket_alle dagen geldig,21.876990352148418
2025-12-15,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.58120190817797
2025-12-15,magisch kids pakket_niet geldig op woensdag,26.026189125934966
2025-12-15,magisch vrijthof pakket_alle dagen geldig,21.267646500975786
2025-12-15,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,21.887098708971298
2025-12-15,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.372992671699045
2025-12-15,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),27.853618201742535
2025-12-15,magisch vrijthof pakket_magisch vrijthof,21.714678703759756
2025-12-15,magisch vrijthof pakket_magisch vrijthof pakket,20.977330679276882
2025-12-15,magisch vrijthof pakket_niet geldig op woensdag,21.94104827840987
2025-12-15,magisch vrijthof pakket_weekend,21.15962801084617
2025-12-15,magisch vrijthof_magisch vrijthof,21.519244053286968
2025-12-15,magisch vrijthof_magisch vrijthof pakket,21.544623721079915
2025-12-15,magische fijnproevers_alle dagen geldig,21.94105814829562
2025-12-15,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.63030274809021
2025-12-15,soort pakket_basis,22.69470554714542
2025-12-15,soort pakket_standaard,22.726017505286965
2025-12-16,carrousel (5 tickets)_5 tickets,23.319186184416193
2025-12-16,carrousel (5 tickets)_alle dagen geldig,21.314247909865433
2025-12-16,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.5893188943265
2025-12-16,kids pakket_alle dagen geldig,20.509048260115225
2025-12-16,kids pakket_magisch vrijthof pakket,21.34186437197378
2025-12-16,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),20.730143708582098
2025-12-16,magisch kids pakket_5 tickets,20.60141571432891
2025-12-16,magisch kids pakket_alle dagen geldig,20.923366487538818
2025-12-16,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.51199463677536
2025-12-16,magisch kids pakket_niet geldig op woensdag,23.837963488623473
2025-12-16,magisch vrijthof pakket_alle dagen geldig,21.17528391225195
2025-12-16,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,22.398390972607448
2025-12-16,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.64034221356267
2025-12-16,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),20.0390608950396
2025-12-16,magisch vrijthof pakket_magisch vrijthof,20.94812993251205
2025-12-16,magisch vrijthof pakket_magisch vrijthof pakket,20.66102973325752
2025-12-16,magisch vrijthof pakket_niet geldig op woensdag,21.82284769115515
2025-12-16,magisch vrijthof pakket_weekend,20.974226584464343
2025-12-16,magisch vrijthof_magisch vrijthof,21.118504536742833
2025-12-16,magisch vrijthof_magisch vrijthof pakket,21.16463644829229
2025-12-16,magische fijnproevers_alle dagen geldig,19.938060374063646
2025-12-16,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.647240779355034
2025-12-16,soort pakket_basis,20.695439311144963
2025-12-16,soort pakket_standaard,20.72399287523881
2025-12-17,carrousel (5 tickets)_5 tickets,24.260439560720055
2025-12-17,carrousel (5 tickets)_alle dagen geldig,22.39503468613569
2025-12-17,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),23.245201513718825
2025-12-17,kids pakket_alle dagen geldig,22.05433458055513
2025-12-17,kids pakket_magisch vrijthof pakket,22.709722289643704
2025-12-17,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),26.9009720679878
2025-12-17,magisch kids pakket_5 tickets,24.078846216294625
2025-12-17,magisch kids pakket_alle dagen geldig,22.11455670788488
2025-12-17,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),23.54052707077478
2025-12-17,magisch kids pakket_niet geldig op woensdag,23.302018024219016
2025-12-17,magisch vrijthof pakket_alle dagen geldig,21.12062862969791
2025-12-17,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,22.737507010861474
2025-12-17,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.08198548946861
2025-12-17,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),22.54990870121828
2025-12-17,magisch vrijthof pakket_magisch vrijthof,22.80858948120958
2025-12-17,magisch vrijthof pakket_magisch vrijthof pakket,22.183674212985935
2025-12-17,magisch vrijthof pakket_niet geldig op woensdag,23.764283798111478
2025-12-17,magisch vrijthof pakket_weekend,22.752518638040552
2025-12-17,magisch vrijthof_magisch vrijthof,23.034065027951286
2025-12-17,magisch vrijthof_magisch vrijthof pakket,23.106922072752937
2025-12-17,magische fijnproevers_alle dagen geldig,23.89277793626402
2025-12-17,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),24.6196738184598
2025-12-17,soort pakket_basis,24.678538743260628
2025-12-17,soort pakket_standaard,24.712587802435163
2025-12-18,carrousel (5 tickets)_5 tickets,24.157639334553078
2025-12-18,carrousel (5 tickets)_alle dagen geldig,21.987569876887047
2025-12-18,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.63008219093356
2025-12-18,kids pakket_alle dagen geldig,20.71731653716637
2025-12-18,kids pakket_magisch vrijthof pakket,21.033603543256007
2025-12-18,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),22.7502759435147
2025-12-18,magisch kids pakket_5 tickets,19.5803024920013
2025-12-18,magisch kids pakket_alle dagen geldig,21.353764082636292
2025-12-18,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),18.987485308315605
2025-12-18,magisch kids pakket_niet geldig op woensdag,21.640415994570457
2025-12-18,magisch vrijthof pakket_alle dagen geldig,21.150591564643875
2025-12-18,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,21.607006936667858
2025-12-18,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.370538262576062
2025-12-18,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),24.584523773112274
2025-12-18,magisch vrijthof pakket_magisch vrijthof,23.189203003345558
2025-12-18,magisch vrijthof pakket_magisch vrijthof pakket,21.630276458538265
2025-12-18,magisch vrijthof pakket_niet geldig op woensdag,23.8135194441393
2025-12-18,magisch vrijthof pakket_weekend,22.82868617274568
2025-12-18,magisch vrijthof_magisch vrijthof,23.2569054875218
2025-12-18,magisch vrijthof_magisch vrijthof pakket,23.361241144203344
2025-12-18,magische fijnproevers_alle dagen geldig,23.795850257731512
2025-12-18,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),24.522284488116217
2025-12-18,soort pakket_basis,24.580887912506007
2025-12-18,soort pakket_standaard,24.614802242515683
2025-12-19,carrousel (5 tickets)_5 tickets,23.651171235693976
2025-12-19,carrousel (5 tickets)_alle dagen geldig,22.709216348902043
2025-12-19,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),24.57061090904394
2025-12-19,kids pakket_alle dagen geldig,25.466346008166393
2025-12-19,kids pakket_magisch vrijthof pakket,21.50891871828177
2025-12-19,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),20.603416404575064
2025-12-19,magisch kids pakket_5 tickets,18.84937867207111
2025-12-19,magisch kids pakket_alle dagen geldig,22.052168121077774
2025-12-19,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.16555342187659
2025-12-19,magisch kids pakket_niet geldig op woensdag,21.727761592108784
2025-12-19,magisch vrijthof pakket_alle dagen geldig,21.337797374584017
2025-12-19,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,21.485883276731002
2025-12-19,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.703059384163232
2025-12-19,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),21.41652342228069
2025-12-19,magisch vrijthof pakket_magisch vrijthof,20.70638626477854
2025-12-19,magisch vrijthof pakket_magisch vrijthof pakket,19.76901934520539
2025-12-19,magisch vrijthof pakket_niet geldig op woensdag,20.020345865347412
2025-12-19,magisch vrijthof pakket_weekend,20.652182788934475
2025-12-19,magisch vrijthof_magisch vrijthof,19.202850654681473
2025-12-19,magisch vrijthof_magisch vrijthof pakket,19.051576253232252
2025-12-19,magische fijnproevers_alle dagen geldig,25.400460031423194
2025-12-19,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),25.979067739578742
2025-12-19,soort pakket_basis,26.04158210090373
2025-12-19,soort pakket_standaard,26.077511755377067
2025-12-22,carrousel (5 tickets)_5 tickets,24.770593325400206
2025-12-22,carrousel (5 tickets)_alle dagen geldig,22.57628344768337
2025-12-22,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),19.642346017877266
2025-12-22,kids pakket_alle dagen geldig,18.091080542019206
2025-12-22,kids pakket_magisch vrijthof pakket,21.496704289149854
2025-12-22,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),24.5892730745472
2025-12-22,magisch kids pakket_5 tickets,21.162679379301068
2025-12-22,magisch kids pakket_alle dagen geldig,21.362512053413802
2025-12-22,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),23.03135844773957
2025-12-22,magisch kids pakket_niet geldig op woensdag,21.138967536527236
2025-12-22,magisch vrijthof pakket_alle dagen geldig,21.402205202370883
2025-12-22,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,21.469723599917295
2025-12-22,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.465892964429383
2025-12-22,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),25.275171296000572
2025-12-22,magisch vrijthof pakket_magisch vrijthof,20.778301179729684
2025-12-22,magisch vrijthof pakket_magisch vrijthof pakket,20.43975828637191
2025-12-22,magisch vrijthof pakket_niet geldig op woensdag,20.3404044593631
2025-12-22,magisch vrijthof pakket_weekend,21.022122583122407
2025-12-22,magisch vrijthof_magisch vrijthof,20.702215429399583
2025-12-22,magisch vrijthof_magisch vrijthof pakket,20.698919782458113
2025-12-22,magische fijnproevers_alle dagen geldig,25.684964885426787
2025-12-22,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),25.51654601951613
2025-12-22,soort pakket_basis,25.589162678876406
2025-12-22,soort pakket_standaard,25.624468128819945
2025-12-23,carrousel (5 tickets)_5 tickets,26.874403435299197
2025-12-23,carrousel (5 tickets)_alle dagen geldig,24.47623556666993
2025-12-23,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.462316174980206
2025-12-23,kids pakket_alle dagen geldig,19.725627980549135
2025-12-23,kids pakket_magisch vrijthof pakket,21.80223592150357
2025-12-23,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),25.739536894669303
2025-12-23,magisch kids pakket_5 tickets,21.88953703173946
2025-12-23,magisch kids pakket_alle dagen geldig,21.240607733326065
2025-12-23,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.957156193236845
2025-12-23,magisch kids pakket_niet geldig op woensdag,19.336612980339094
2025-12-23,magisch vrijthof pakket_alle dagen geldig,21.21850952521647
2025-12-23,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,21.997250146484316
2025-12-23,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.695036597434072
2025-12-23,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),19.225840584195723
2025-12-23,magisch vrijthof pakket_magisch vrijthof,20.623802513230423
2025-12-23,magisch vrijthof pakket_magisch vrijthof pakket,20.932496762615752
2025-12-23,magisch vrijthof pakket_niet geldig op woensdag,20.868282967204493
2025-12-23,magisch vrijthof pakket_weekend,21.58189485149725
2025-12-23,magisch vrijthof_magisch vrijthof,20.854626384793132
2025-12-23,magisch vrijthof_magisch vrijthof pakket,20.856354593892142
2025-12-23,magische fijnproevers_alle dagen geldig,22.477964814961016
2025-12-23,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.364405888769937
2025-12-23,soort pakket_basis,22.417214544110614
2025-12-23,soort pakket_standaard,22.448143647023933
2025-12-24,carrousel (5 tickets)_5 tickets,27.318608042613842
2025-12-24,carrousel (5 tickets)_alle dagen geldig,25.404380713449108
2025-12-24,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.34737821929191
2025-12-24,kids pakket_alle dagen geldig,22.8405998469877
2025-12-24,kids pakket_magisch vrijthof pakket,21.303626861776245
2025-12-24,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),30.37191331114743
2025-12-24,magisch kids pakket_5 tickets,23.35037124951522
2025-12-24,magisch kids pakket_alle dagen geldig,20.878527523727566
2025-12-24,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.55582912614588
2025-12-24,magisch kids pakket_niet geldig op woensdag,20.47427976092054
2025-12-24,magisch vrijthof pakket_alle dagen geldig,20.864997215232318
2025-12-24,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,22.21119590624591
2025-12-24,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.775666962226918
2025-12-24,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),20.619985825473023
2025-12-24,magisch vrijthof pakket_magisch vrijthof,21.24060166566088
2025-12-24,magisch vrijthof pakket_magisch vrijthof pakket,20.496329602126337
2025-12-24,magisch vrijthof pakket_niet geldig op woensdag,19.401577041889112
2025-12-24,magisch vrijthof pakket_weekend,19.998717569102276
2025-12-24,magisch vrijthof_magisch vrijthof,19.408124073694704
2025-12-24,magisch vrijthof_magisch vrijthof pakket,19.441450249329048
2025-12-24,magische fijnproevers_alle dagen geldig,22.92891835971489
2025-12-24,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.810815223251474
2025-12-24,soort pakket_basis,22.86482252951108
2025-12-24,soort pakket_standaard,22.89636919859963
2025-12-25,carrousel (5 tickets)_5 tickets,21.700273861428943
2025-12-25,carrousel (5 tickets)_alle dagen geldig,22.895872609591382
2025-12-25,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.967718929188848
2025-12-25,kids pakket_alle dagen geldig,21.60811409664835
2025-12-25,kids pakket_magisch vrijthof pakket,20.537743694196127
2025-12-25,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),28.248839724450654
2025-12-25,magisch kids pakket_5 tickets,20.625203839496596
2025-12-25,magisch kids pakket_alle dagen geldig,21.451942831932513
2025-12-25,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.73751776470573
2025-12-25,magisch kids pakket_niet geldig op woensdag,20.96422622327551
2025-12-25,magisch vrijthof pakket_alle dagen geldig,21.10117878940719
2025-12-25,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,21.735602602373596
2025-12-25,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.643622417827036
2025-12-25,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),21.004715795935056
2025-12-25,magisch vrijthof pakket_magisch vrijthof,21.24829267836196
2025-12-25,magisch vrijthof pakket_magisch vrijthof pakket,20.987097467016056
2025-12-25,magisch vrijthof pakket_niet geldig op woensdag,20.441230099767353
2025-12-25,magisch vrijthof pakket_weekend,21.068453916127698
2025-12-25,magisch vrijthof_magisch vrijthof,20.595911331934023
2025-12-25,magisch vrijthof_magisch vrijthof pakket,20.590016505861104
2025-12-25,magische fijnproevers_alle dagen geldig,18.52383160923278
2025-12-25,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),18.438895312272788
2025-12-25,soort pakket_basis,18.48116360365513
2025-12-25,soort pakket_standaard,18.50666212444283
2025-12-26,carrousel (5 tickets)_5 tickets,24.28458451002643
2025-12-26,carrousel (5 tickets)_alle dagen geldig,20.772196616607246
2025-12-26,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),20.430772551722683
2025-12-26,kids pakket_alle dagen geldig,20.25180023050298
2025-12-26,kids pakket_magisch vrijthof pakket,20.713916494385973
2025-12-26,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),24.224569136986
2025-12-26,magisch kids pakket_5 tickets,19.079050487037712
2025-12-26,magisch kids pakket_alle dagen geldig,21.519148898624014
2025-12-26,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.085543610308005
2025-12-26,magisch kids pakket_niet geldig op woensdag,21.31597419419795
2025-12-26,magisch vrijthof pakket_alle dagen geldig,21.219435980506383
2025-12-26,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,21.502316222310366
2025-12-26,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.38650176556978
2025-12-26,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),22.137206548960663
2025-12-26,magisch vrijthof pakket_magisch vrijthof,21.342995791689304
2025-12-26,magisch vrijthof pakket_magisch vrijthof pakket,21.03376575566423
2025-12-26,magisch vrijthof pakket_niet geldig op woensdag,21.37198631310164
2025-12-26,magisch vrijthof pakket_weekend,23.814625734025913
2025-12-26,magisch vrijthof_magisch vrijthof,21.827024123231574
2025-12-26,magisch vrijthof_magisch vrijthof pakket,21.63684699692461
2025-12-26,magische fijnproevers_alle dagen geldig,27.759193968366354
2025-12-26,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),27.56334486511194
2025-12-26,soort pakket_basis,27.630113159062656
2025-12-26,soort pakket_standaard,27.66823451493949
2025-12-29,carrousel (5 tickets)_5 tickets,22.864887879624337
2025-12-29,carrousel (5 tickets)_alle dagen geldig,17.301280967303274
2025-12-29,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),18.515521579064455
2025-12-29,kids pakket_alle dagen geldig,20.130263843300785
2025-12-29,kids pakket_magisch vrijthof pakket,20.040846389826168
2025-12-29,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),22.261954875761457
2025-12-29,magisch kids pakket_5 tickets,19.607939640228473
2025-12-29,magisch kids pakket_alle dagen geldig,21.036391255351827
2025-12-29,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),22.67287525243414
2025-12-29,magisch kids pakket_niet geldig op woensdag,21.346657401896746
2025-12-29,magisch vrijthof pakket_alle dagen geldig,20.479437056268058
2025-12-29,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,23.173923963372896
2025-12-29,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),24.365100540051372
2025-12-29,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),31.166799902940767
2025-12-29,magisch vrijthof pakket_magisch vrijthof,21.810948831922907
2025-12-29,magisch vrijthof pakket_magisch vrijthof pakket,21.031347551221785
2025-12-29,magisch vrijthof pakket_niet geldig op woensdag,20.59503900885762
2025-12-29,magisch vrijthof pakket_weekend,20.84092807525188
2025-12-29,magisch vrijthof_magisch vrijthof,21.895136230971545
2025-12-29,magisch vrijthof_magisch vrijthof pakket,21.849351748623775
2025-12-29,magische fijnproevers_alle dagen geldig,22.867317237770852
2025-12-29,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),25.282512258686477
2025-12-29,soort pakket_basis,25.33490396143805
2025-12-29,soort pakket_standaard,25.369858609812432
2025-12-30,carrousel (5 tickets)_5 tickets,21.76381418764474
2025-12-30,carrousel (5 tickets)_alle dagen geldig,16.643782867483896
2025-12-30,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),17.706761038485162
2025-12-30,kids pakket_alle dagen geldig,19.55963801963338
2025-12-30,kids pakket_magisch vrijthof pakket,19.83433884110529
2025-12-30,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),21.709067905284304
2025-12-30,magisch kids pakket_5 tickets,18.92612782859084
2025-12-30,magisch kids pakket_alle dagen geldig,19.636466271340346
2025-12-30,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.17970328639241
2025-12-30,magisch kids pakket_niet geldig op woensdag,19.76712410458986
2025-12-30,magisch vrijthof pakket_alle dagen geldig,20.903848835202222
2025-12-30,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,20.908745505739525
2025-12-30,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.824204455008125
2025-12-30,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),22.095750366423243
2025-12-30,magisch vrijthof pakket_magisch vrijthof,21.350491736164937
2025-12-30,magisch vrijthof pakket_magisch vrijthof pakket,21.58593469819657
2025-12-30,magisch vrijthof pakket_niet geldig op woensdag,21.647404874785014
2025-12-30,magisch vrijthof pakket_weekend,21.738323744627056
2025-12-30,magisch vrijthof_magisch vrijthof,22.668088130063616
2025-12-30,magisch vrijthof_magisch vrijthof pakket,22.627077415980825
2025-12-30,magische fijnproevers_alle dagen geldig,21.159839858841124
2025-12-30,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),23.518028779531527
2025-12-30,soort pakket_basis,23.554870530556606
2025-12-30,soort pakket_standaard,23.587369261088714
2025-12-31,carrousel (5 tickets)_5 tickets,29.211296002280204
2025-12-31,carrousel (5 tickets)_alle dagen geldig,21.299395239403324
2025-12-31,carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),21.796967098926512
2025-12-31,kids pakket_alle dagen geldig,23.09676090305509
2025-12-31,kids pakket_magisch vrijthof pakket,21.887384075676465
2025-12-31,kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),28.959319727289508
2025-12-31,magisch kids pakket_5 tickets,23.59762354964733
2025-12-31,magisch kids pakket_alle dagen geldig,22.743364296372647
2025-12-31,magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),26.52147383348206
2025-12-31,magisch kids pakket_niet geldig op woensdag,25.137034134648886
2025-12-31,magisch vrijthof pakket_alle dagen geldig,24.330395318864262
2025-12-31,magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,24.699588830260286
2025-12-31,magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),25.63811894507696
2025-12-31,magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),27.00856333468143
2025-12-31,magisch vrijthof pakket_magisch vrijthof,25.928584597102148
2025-12-31,magisch vrijthof pakket_magisch vrijthof pakket,24.966453091279142
2025-12-31,magisch vrijthof pakket_niet geldig op woensdag,26.006669373863513
2025-12-31,magisch vrijthof pakket_weekend,26.16891479311543
2025-12-31,magisch vrijthof_magisch vrijthof,26.794467073488857
2025-12-31,magisch vrijthof_magisch vrijthof pakket,26.748871581095816
2025-12-31,magische fijnproevers_alle dagen geldig,25.8726866638973
2025-12-31,magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),27.25650559795055
2025-12-31,soort pakket_basis,27.313968090417784
2025-12-31,soort pakket_standaard,27.351653259927915
