createdAt,product_core,variant_id,year,month,weekofyear,dayofweek,day,hour,is_weekend,is_month_start,is_month_end,product_core_le,variant_id_le,lag_7d,lag_30d,lag_90d,lag_365d,rolling_mean_7d,rolling_mean_30d,rolling_mean_90d,ytd_cumsum,revenue_growth_rate,product_x_year,product_x_month,variant_x_year,variant_x_month,product_x_weekofyear,forecast
2025-11-14,Carrousel,144,2025,11,46,4,14,12,0,0,0,0,1,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,2025,11,0,15.146232236270246
2025-11-14,Carrousel,148,2025,11,46,4,14,12,0,0,0,0,2,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,4050,22,0,15.153698376209233
2025-11-14,Carrousel,149,2025,11,46,4,14,12,0,0,0,0,3,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,6075,33,0,14.955211066671216
2025-11-14,Carrousel,150,2025,11,46,4,14,12,0,0,0,0,4,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,8100,44,0,15.19018646408174
2025-11-14,Carrousel,153,2025,11,46,4,14,12,0,0,0,0,5,4.769927384091319,4.769927384091319,4.769927384091319,5.363360601287334,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,10125,55,0,16.560018306129855
2025-11-14,Carrousel,159,2025,11,46,4,14,12,0,0,0,0,6,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,12150,66,0,15.3880792331776
2025-11-14,Carrousel,161,2025,11,46,4,14,12,0,0,0,0,7,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,14175,77,0,15.400225070991219
2025-11-14,Carrousel,183,2025,11,46,4,14,12,0,0,0,0,8,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,16200,88,0,15.422724164741764
2025-11-14,Carrousel,184,2025,11,46,4,14,12,0,0,0,0,9,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,18225,99,0,15.431286961938435
2025-11-14,Carrousel,185,2025,11,46,4,14,12,0,0,0,0,10,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,20250,110,0,15.435181949016346
2025-11-14,Carrousel,186,2025,11,46,4,14,12,0,0,0,0,11,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,22275,121,0,14.336955900922261
2025-11-14,Carrousel,187,2025,11,46,4,14,12,0,0,0,0,12,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,24300,132,0,14.394570078444087
2025-11-14,Carrousel,188,2025,11,46,4,14,12,0,0,0,0,13,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,26325,143,0,14.219042119277969
2025-11-14,Entree schaatsbaan,143,2025,11,46,4,14,12,0,0,0,1,0,4.5,,4.5,3.8157213959822087,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,0,0,46,12.455835389875382
2025-11-14,Entree schaatsbaan,144,2025,11,46,4,14,12,0,0,0,1,1,4.5,,4.5,3.4088310036847416,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,2025,11,46,12.5402544905351
2025-11-14,Entree schaatsbaan,148,2025,11,46,4,14,12,0,0,0,1,2,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,4050,22,46,12.630358276935551
2025-11-14,Entree schaatsbaan,149,2025,11,46,4,14,12,0,0,0,1,3,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,6075,33,46,12.525099848154376
2025-11-14,Entree schaatsbaan,150,2025,11,46,4,14,12,0,0,0,1,4,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,8100,44,46,12.539606810803852
2025-11-14,Entree schaatsbaan,153,2025,11,46,4,14,12,0,0,0,1,5,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,10125,55,46,12.606041726096139
2025-11-14,Entree schaatsbaan,159,2025,11,46,4,14,12,0,0,0,1,6,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,12150,66,46,12.59564751171314
2025-11-14,Entree schaatsbaan,161,2025,11,46,4,14,12,0,0,0,1,7,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,14175,77,46,12.640095318476119
2025-11-14,Entree schaatsbaan,183,2025,11,46,4,14,12,0,0,0,1,8,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,16200,88,46,12.660847914155399
2025-11-14,Entree schaatsbaan,184,2025,11,46,4,14,12,0,0,0,1,9,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,18225,99,46,12.62095364519189
2025-11-14,Entree schaatsbaan,185,2025,11,46,4,14,12,0,0,0,1,10,3.690563624449792,3.690563624449792,3.690563624449792,3.694188872181776,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,20250,110,46,12.255840241659017
2025-11-14,Entree schaatsbaan,186,2025,11,46,4,14,12,0,0,0,1,11,3.287984825657672,3.287984825657672,3.287984825657672,3.284051501012644,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,22275,121,46,14.796632950538676
2025-11-14,Entree schaatsbaan,187,2025,11,46,4,14,12,0,0,0,1,12,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,24300,132,46,11.618414636623683
2025-11-14,Entree schaatsbaan,188,2025,11,46,4,14,12,0,0,0,1,13,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,26325,143,46,11.454320302061223
2025-11-14,Handschoenen,143,2025,11,46,4,14,12,0,0,0,2,0,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,0,0,92,10.484662838221347
2025-11-14,Handschoenen,144,2025,11,46,4,14,12,0,0,0,2,1,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,2025,11,92,10.611198668794358
2025-11-14,Handschoenen,148,2025,11,46,4,14,12,0,0,0,2,2,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,4050,22,92,10.6129608757874
2025-11-14,Handschoenen,149,2025,11,46,4,14,12,0,0,0,2,3,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,6075,33,92,10.349360268285478
2025-11-14,Handschoenen,150,2025,11,46,4,14,12,0,0,0,2,4,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,8100,44,92,10.517662004340057
2025-11-14,Handschoenen,153,2025,11,46,4,14,12,0,0,0,2,5,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,10125,55,92,10.610802843148946
2025-11-14,Handschoenen,159,2025,11,46,4,14,12,0,0,0,2,6,4.5,,4.5,5.0,4.5,4.5,4.5,0.0,-1.0,4050,22,12150,66,92,10.630724897739855
2025-11-14,Handschoenen,161,2025,11,46,4,14,12,0,0,0,2,7,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,14175,77,92,10.433147711246509
2025-11-14,Handschoenen,183,2025,11,46,4,14,12,0,0,0,2,8,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,16200,88,92,10.387262485497725
2025-11-14,Handschoenen,184,2025,11,46,4,14,12,0,0,0,2,9,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,18225,99,92,10.391567207750404
2025-11-14,Handschoenen,185,2025,11,46,4,14,12,0,0,0,2,10,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,20250,110,92,10.417207851091623
2025-11-14,Handschoenen,186,2025,11,46,4,14,12,0,0,0,2,11,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,22275,121,92,10.134379690899776
2025-11-14,Handschoenen,187,2025,11,46,4,14,12,0,0,0,2,12,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,24300,132,92,10.202040353578866
2025-11-14,Handschoenen,188,2025,11,46,4,14,12,0,0,0,2,13,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,26325,143,92,10.125683826390668
2025-11-14,Reuzenrad,143,2025,11,46,4,14,12,0,0,0,3,0,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,0,0,138,16.812447770286916
2025-11-14,Reuzenrad,144,2025,11,46,4,14,12,0,0,0,3,1,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,2025,11,138,16.918053700329185
2025-11-14,Reuzenrad,148,2025,11,46,4,14,12,0,0,0,3,2,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,4050,22,138,17.121261386306998
2025-11-14,Reuzenrad,149,2025,11,46,4,14,12,0,0,0,3,3,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,6075,33,138,16.759895368334718
2025-11-14,Reuzenrad,150,2025,11,46,4,14,12,0,0,0,3,4,4.5,,4.5,7.047686245935561,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,8100,44,138,17.54281884255097
2025-11-14,Reuzenrad,153,2025,11,46,4,14,12,0,0,0,3,5,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,10125,55,138,17.319995598716794
2025-11-14,Reuzenrad,159,2025,11,46,4,14,12,0,0,0,3,6,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,12150,66,138,17.37760548971834
2025-11-14,Reuzenrad,161,2025,11,46,4,14,12,0,0,0,3,7,4.5,,4.5,7.443076032074113,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,14175,77,138,17.558642990125858
2025-11-14,Reuzenrad,183,2025,11,46,4,14,12,0,0,0,3,8,7.267492395442382,7.267492395442382,7.267492395442382,7.34694554131733,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,16200,88,138,17.75264551108636
2025-11-14,Reuzenrad,184,2025,11,46,4,14,12,0,0,0,3,9,8.575441971019897,8.575441971019897,8.575441971019897,8.636550992433515,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,18225,99,138,17.09367925491991
2025-11-14,Reuzenrad,185,2025,11,46,4,14,12,0,0,0,3,10,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,20250,110,138,17.000328453787915
2025-11-14,Reuzenrad,186,2025,11,46,4,14,12,0,0,0,3,11,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,22275,121,138,16.853047310763433
2025-11-14,Reuzenrad,187,2025,11,46,4,14,12,0,0,0,3,12,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,24300,132,138,16.876263663470233
2025-11-14,Reuzenrad,188,2025,11,46,4,14,12,0,0,0,3,13,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,26325,143,138,17.000968108321256
2025-11-14,Schaatsverhuur,143,2025,11,46,4,14,12,0,0,0,4,0,4.5,,4.5,4.5,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,0,0,184,12.410518756840787
2025-11-14,Schaatsverhuur,144,2025,11,46,4,14,12,0,0,0,4,1,4.5,,4.5,4.5,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,2025,11,184,12.313330548521202
2025-11-14,Schaatsverhuur,148,2025,11,46,4,14,12,0,0,0,4,2,4.5,,4.5,5.058812829340597,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,4050,22,184,12.46519770049811
2025-11-14,Schaatsverhuur,149,2025,11,46,4,14,12,0,0,0,4,3,4.5,,4.5,4.215693873012472,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,6075,33,184,12.17486851286202
2025-11-14,Schaatsverhuur,150,2025,11,46,4,14,12,0,0,0,4,4,4.5,,4.5,4.5,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,8100,44,184,12.268620443915736
2025-11-14,Schaatsverhuur,153,2025,11,46,4,14,12,0,0,0,4,5,4.5,,4.5,4.5,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,10125,55,184,12.27269476387463
2025-11-14,Schaatsverhuur,159,2025,11,46,4,14,12,0,0,0,4,6,4.5,,4.5,4.5,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,12150,66,184,12.289585033204856
2025-11-14,Schaatsverhuur,161,2025,11,46,4,14,12,0,0,0,4,7,4.5,,4.5,4.5,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,14175,77,184,12.30576496529012
2025-11-14,Schaatsverhuur,183,2025,11,46,4,14,12,0,0,0,4,8,4.5,,4.5,4.5,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,16200,88,184,12.295844110098798
2025-11-14,Schaatsverhuur,184,2025,11,46,4,14,12,0,0,0,4,9,4.5,,4.5,4.5,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,18225,99,184,12.215116407946438
2025-11-14,Schaatsverhuur,185,2025,11,46,4,14,12,0,0,0,4,10,4.5,,4.5,4.5,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,20250,110,184,12.226575142021586
2025-11-14,Schaatsverhuur,186,2025,11,46,4,14,12,0,0,0,4,11,4.5,,4.5,4.5,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,22275,121,184,12.25171662595951
2025-11-14,Schaatsverhuur,187,2025,11,46,4,14,12,0,0,0,4,12,4.979141674189221,4.979141674189221,4.979141674189221,4.982815629545019,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,24300,132,184,12.739411898680904
2025-11-14,Schaatsverhuur,188,2025,11,46,4,14,12,0,0,0,4,13,4.14974711751828,4.14974711751828,4.14974711751828,4.148405588714044,4.697100842300651,4.697100842300651,4.697100842300651,20028.437991569976,0.4882587999597677,8100,44,26325,143,184,12.227679141150416
2025-11-17,Carrousel,143,2025,11,47,0,17,12,0,0,0,0,0,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,0,0,0,15.026093874055062
2025-11-17,Carrousel,144,2025,11,47,0,17,12,0,0,0,0,1,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,2025,11,0,15.020433307902831
2025-11-17,Carrousel,148,2025,11,47,0,17,12,0,0,0,0,2,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,4050,22,0,15.003482186697699
2025-11-17,Carrousel,149,2025,11,47,0,17,12,0,0,0,0,3,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,6075,33,0,14.642087560663999
2025-11-17,Carrousel,150,2025,11,47,0,17,12,0,0,0,0,4,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,8100,44,0,14.826151167935004
2025-11-17,Carrousel,153,2025,11,47,0,17,12,0,0,0,0,5,4.769927384091319,4.769927384091319,4.769927384091319,5.363360601287334,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,10125,55,0,15.955051544167679
2025-11-17,Carrousel,159,2025,11,47,0,17,12,0,0,0,0,6,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,12150,66,0,14.90792168127159
2025-11-17,Carrousel,161,2025,11,47,0,17,12,0,0,0,0,7,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,14175,77,0,14.928060735930234
2025-11-17,Carrousel,183,2025,11,47,0,17,12,0,0,0,0,8,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,16200,88,0,14.938766055046928
2025-11-17,Carrousel,184,2025,11,47,0,17,12,0,0,0,0,9,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,18225,99,0,14.938416383534609
2025-11-17,Carrousel,185,2025,11,47,0,17,12,0,0,0,0,10,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,20250,110,0,14.926607063996988
2025-11-17,Carrousel,186,2025,11,47,0,17,12,0,0,0,0,11,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,22275,121,0,14.07516193201162
2025-11-17,Carrousel,187,2025,11,47,0,17,12,0,0,0,0,12,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,24300,132,0,14.134896709535985
2025-11-17,Carrousel,188,2025,11,47,0,17,12,0,0,0,0,13,4.5,,4.5,4.5,4.769927384091319,4.769927384091319,4.769927384091319,290.96557042957045,-0.6352102186661301,0,0,26325,143,0,13.997445531106585
2025-11-17,Entree schaatsbaan,143,2025,11,47,0,17,12,0,0,0,1,0,4.5,,4.5,3.8157213959822087,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,0,0,47,11.788021494912465
2025-11-17,Entree schaatsbaan,144,2025,11,47,0,17,12,0,0,0,1,1,4.5,,4.5,3.4088310036847416,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,2025,11,47,11.823609786652018
2025-11-17,Entree schaatsbaan,148,2025,11,47,0,17,12,0,0,0,1,2,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,4050,22,47,11.930165933463757
2025-11-17,Entree schaatsbaan,149,2025,11,47,0,17,12,0,0,0,1,3,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,6075,33,47,11.824945697793956
2025-11-17,Entree schaatsbaan,150,2025,11,47,0,17,12,0,0,0,1,4,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,8100,44,47,11.838667403332664
2025-11-17,Entree schaatsbaan,153,2025,11,47,0,17,12,0,0,0,1,5,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,10125,55,47,11.895681202728511
2025-11-17,Entree schaatsbaan,159,2025,11,47,0,17,12,0,0,0,1,6,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,12150,66,47,11.89667086033547
2025-11-17,Entree schaatsbaan,161,2025,11,47,0,17,12,0,0,0,1,7,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,14175,77,47,11.931711635764191
2025-11-17,Entree schaatsbaan,183,2025,11,47,0,17,12,0,0,0,1,8,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,16200,88,47,11.943388202041225
2025-11-17,Entree schaatsbaan,184,2025,11,47,0,17,12,0,0,0,1,9,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,18225,99,47,11.938741775455519
2025-11-17,Entree schaatsbaan,185,2025,11,47,0,17,12,0,0,0,1,10,3.690563624449792,3.690563624449792,3.690563624449792,3.694188872181776,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,20250,110,47,11.812233844414644
2025-11-17,Entree schaatsbaan,186,2025,11,47,0,17,12,0,0,0,1,11,3.287984825657672,3.287984825657672,3.287984825657672,3.284051501012644,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,22275,121,47,14.728033021810644
2025-11-17,Entree schaatsbaan,187,2025,11,47,0,17,12,0,0,0,1,12,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,24300,132,47,11.141600080269653
2025-11-17,Entree schaatsbaan,188,2025,11,47,0,17,12,0,0,0,1,13,4.5,,4.5,4.5,3.557022499391394,3.557022499391394,3.557022499391394,30024.82691736276,0.3889607778037506,2025,11,26325,143,47,11.058798453073356
2025-11-17,Handschoenen,143,2025,11,47,0,17,12,0,0,0,2,0,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,0,0,94,10.404831137820828
2025-11-17,Handschoenen,144,2025,11,47,0,17,12,0,0,0,2,1,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,2025,11,94,10.457222819281137
2025-11-17,Handschoenen,148,2025,11,47,0,17,12,0,0,0,2,2,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,4050,22,94,10.382950859026632
2025-11-17,Handschoenen,149,2025,11,47,0,17,12,0,0,0,2,3,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,6075,33,94,9.987739364660845
2025-11-17,Handschoenen,150,2025,11,47,0,17,12,0,0,0,2,4,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,8100,44,94,10.116343233706283
2025-11-17,Handschoenen,153,2025,11,47,0,17,12,0,0,0,2,5,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,10125,55,94,10.156343166014162
2025-11-17,Handschoenen,159,2025,11,47,0,17,12,0,0,0,2,6,4.5,,4.5,5.0,4.5,4.5,4.5,0.0,-1.0,4050,22,12150,66,94,10.169668839526869
2025-11-17,Handschoenen,161,2025,11,47,0,17,12,0,0,0,2,7,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,14175,77,94,9.946449434937712
2025-11-17,Handschoenen,183,2025,11,47,0,17,12,0,0,0,2,8,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,16200,88,94,9.854726396009584
2025-11-17,Handschoenen,184,2025,11,47,0,17,12,0,0,0,2,9,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,18225,99,94,9.856344264663447
2025-11-17,Handschoenen,185,2025,11,47,0,17,12,0,0,0,2,10,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,20250,110,94,9.879681428536152
2025-11-17,Handschoenen,186,2025,11,47,0,17,12,0,0,0,2,11,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,22275,121,94,9.611444666694732
2025-11-17,Handschoenen,187,2025,11,47,0,17,12,0,0,0,2,12,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,24300,132,94,9.681409350254684
2025-11-17,Handschoenen,188,2025,11,47,0,17,12,0,0,0,2,13,4.5,,4.5,4.5,4.5,4.5,4.5,0.0,-1.0,4050,22,26325,143,94,9.627720516999188
2025-11-17,Reuzenrad,143,2025,11,47,0,17,12,0,0,0,3,0,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,0,0,141,16.884369310564466
2025-11-17,Reuzenrad,144,2025,11,47,0,17,12,0,0,0,3,1,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,2025,11,141,17.006131645937824
2025-11-17,Reuzenrad,148,2025,11,47,0,17,12,0,0,0,3,2,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,4050,22,141,17.219255181779047
2025-11-17,Reuzenrad,149,2025,11,47,0,17,12,0,0,0,3,3,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,6075,33,141,16.851789503706506
2025-11-17,Reuzenrad,150,2025,11,47,0,17,12,0,0,0,3,4,4.5,,4.5,7.047686245935561,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,8100,44,141,17.580776564338567
2025-11-17,Reuzenrad,153,2025,11,47,0,17,12,0,0,0,3,5,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,10125,55,141,17.40322212057765
2025-11-17,Reuzenrad,159,2025,11,47,0,17,12,0,0,0,3,6,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,12150,66,141,17.456407036538756
2025-11-17,Reuzenrad,161,2025,11,47,0,17,12,0,0,0,3,7,4.5,,4.5,7.443076032074113,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,14175,77,141,17.550606911392066
2025-11-17,Reuzenrad,183,2025,11,47,0,17,12,0,0,0,3,8,7.267492395442382,7.267492395442382,7.267492395442382,7.34694554131733,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,16200,88,141,17.952198738125176
2025-11-17,Reuzenrad,184,2025,11,47,0,17,12,0,0,0,3,9,8.575441971019897,8.575441971019897,8.575441971019897,8.636550992433515,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,18225,99,141,17.248576265948437
2025-11-17,Reuzenrad,185,2025,11,47,0,17,12,0,0,0,3,10,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,20250,110,141,17.110069570674796
2025-11-17,Reuzenrad,186,2025,11,47,0,17,12,0,0,0,3,11,4.5,,4.5,4.5,7.480673491577935,7.480673491577935,7.480673491577935,19322.579628745807,0.4860240876803749,6075,33,22275,121,141,16.948694351339714
