deal_variant_key,slotDates,Model_Prediction,Applied_Growth_Rate,Final_Forecast
carrousel (5 tickets)_alle dagen geldig,2025-11-18,0.4445654352714546,0.08901428612819832,20.32804239295597
carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-18,0.49771284287080725,0.0846398788362281,22.66682556964347
kids pakket_alle dagen geldig,2025-11-18,0.5281999315008787,0.08197316968394074,23.996125199060582
kids pakket_magisch vrijthof pakket,2025-11-18,0.5115304477914493,0.07312037280884874,23.048688385610724
kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),2025-11-18,0.5198783500467565,0.07311989040672406,23.424820074469753
magisch kids pakket_5 tickets,2025-11-18,0.5250945970359793,0.07116167224336399,23.616680888966446
magisch kids pakket_alle dagen geldig,2025-11-18,0.5075527181788815,0.0873235229154987,23.17214453460625
magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-18,0.49118079710971796,0.08202230023486418,22.315359017976775
magisch kids pakket_niet geldig op woensdag,2025-11-18,0.5582415718773037,0.0841614515559209,25.412209299777892
magisch vrijthof pakket_alle dagen geldig,2025-11-18,0.5231965675803973,0.07041168988591606,23.51483938391585
magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,2025-11-18,0.4894139209197749,0.08939819704323988,22.386657641335336
magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-18,0.5213894915148016,0.08664885281600843,23.789087671548558
magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),2025-11-18,0.4392601062901725,0.07424678221356552,19.813085378015607
magisch vrijthof pakket_magisch vrijthof,2025-11-18,0.4860991914730731,0.07363649934414201,21.91333374844095
magisch vrijthof pakket_magisch vrijthof pakket,2025-11-18,0.4802120479720827,0.07366809019706869,21.64857850754159
magisch vrijthof pakket_niet geldig op woensdag,2025-11-18,0.5023144004873024,0.07608484485919076,22.695953396292115
magisch vrijthof pakket_weekend,2025-11-18,0.4795651911402002,0.08049512863264476,21.75688684655338
magisch vrijthof_magisch vrijthof,2025-11-18,0.5100990637086507,0.07863890037284232,23.102389003640805
magisch vrijthof_magisch vrijthof pakket,2025-11-18,0.5126640585435338,0.07582458280396084,23.157977214553345
magische fijnproevers_alle dagen geldig,2025-11-18,0.48235149012990547,0.08223705789444759,21.9185748416652
magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-18,0.5779387505264852,0.07278987721304084,26.032913105624306
soort pakket_basis,2025-11-18,0.5770026893421891,0.07584289297070437,26.06471495353098
soort pakket_standaard,2025-11-18,0.5770026893421891,0.07732723686587384,26.100676524475393
carrousel (5 tickets)_5 tickets,2025-11-19,0.5409563882240906,0.07749080237694725,24.4738397838122
carrousel (5 tickets)_alle dagen geldig,2025-11-19,0.45971108017866846,0.08901428612819832,21.0205868134517
carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-19,0.5070371053097384,0.0846398788362281,23.091470891330886
kids pakket_alle dagen geldig,2025-11-19,0.5397855143467145,0.08197316968394074,24.522458278436044
kids pakket_magisch vrijthof pakket,2025-11-19,0.5238138879379179,0.07312037280884874,23.602159220947364
kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),2025-11-19,0.6196193198689162,0.07311989040672406,27.91897581672575
magisch kids pakket_5 tickets,2025-11-19,0.5779423546550202,0.07116167224336399,25.9935642818474
magisch kids pakket_alle dagen geldig,2025-11-19,0.5253948614751713,0.0873235229154987,23.986721441517965
magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-19,0.5503918494715176,0.08202230023486418,25.005439532241326
magisch kids pakket_niet geldig op woensdag,2025-11-19,0.5578579842008264,0.0841614515559209,25.394747665226607
magisch vrijthof pakket_alle dagen geldig,2025-11-19,0.5264866213463268,0.07041168988591606,23.66270940192469
magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,2025-11-19,0.4839640750526401,0.08939819704323988,22.137372060336116
magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-19,0.4948625860946592,0.08664885281600843,22.57876239847633
magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),2025-11-19,0.3972722462912001,0.07424678221356552,17.919198264009736
magisch vrijthof pakket_magisch vrijthof,2025-11-19,0.4753193491022572,0.07363649934414201,21.42737884917147
magisch vrijthof pakket_magisch vrijthof pakket,2025-11-19,0.467318100499005,0.07366809019706869,21.067302724641472
magisch vrijthof pakket_niet geldig op woensdag,2025-11-19,0.5019700676798187,0.07608484485919076,22.680395488050024
magisch vrijthof pakket_weekend,2025-11-19,0.4783983031406817,0.08049512863264476,21.703947536867947
magisch vrijthof_magisch vrijthof,2025-11-19,0.5101488689656077,0.07863890037284232,23.104644683963528
magisch vrijthof_magisch vrijthof pakket,2025-11-19,0.5117864247781521,0.07582458280396084,23.118332885284048
magische fijnproevers_alle dagen geldig,2025-11-19,0.46733971610623476,0.08223705789444759,21.236423549139133
magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-19,0.533143141694125,0.07278987721304084,24.01512109706971
soort pakket_basis,2025-11-19,0.5322335958303241,0.07584289297070437,24.04237834632201
soort pakket_standaard,2025-11-19,0.5322335958303241,0.07732723686587384,24.075549692953466
carrousel (5 tickets)_5 tickets,2025-11-20,0.4790123056007035,0.07749080237694725,21.671378094327544
carrousel (5 tickets)_alle dagen geldig,2025-11-20,0.4023074550061244,0.08901428612819832,18.395768882421343
carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-20,0.4540241773244031,0.0846398788362281,20.677157479909475
kids pakket_alle dagen geldig,2025-11-20,0.4994511139038656,0.08197316968394074,22.690066289846705
kids pakket_magisch vrijthof pakket,2025-11-20,0.48151069406240987,0.07312037280884874,21.696049550325796
kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),2025-11-20,0.6640593253733351,0.07311989040672406,29.921365669959368
magisch kids pakket_5 tickets,2025-11-20,0.5648144635647714,0.07116167224336399,25.403123594829115
magisch kids pakket_alle dagen geldig,2025-11-20,0.4980654791632407,0.0873235229154987,22.739007904989574
magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-20,0.48970155113096375,0.08202230023486418,22.24815381515525
magisch kids pakket_niet geldig op woensdag,2025-11-20,0.49321016944913104,0.0841614515559209,22.451857199870087
magisch vrijthof pakket_alle dagen geldig,2025-11-20,0.5087755719217759,0.07041168988591606,22.866694083122145
magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,2025-11-20,0.42757063851422733,0.08939819704323988,19.557836613875526
magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-20,0.44356664543355895,0.08664885281600843,20.238317012751047
magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),2025-11-20,0.3913337898117059,0.07424678221356552,17.651340692705222
magisch vrijthof pakket_magisch vrijthof,2025-11-20,0.49274456141134565,0.07363649934414201,22.21290678187458
magisch vrijthof pakket_magisch vrijthof pakket,2025-11-20,0.4922204909132965,0.07366809019706869,22.189934604007775
magisch vrijthof pakket_niet geldig op woensdag,2025-11-20,0.49887871413024926,0.07608484485919076,22.54071958780821
magisch vrijthof pakket_weekend,2025-11-20,0.5000210481462879,0.08049512863264476,22.684927026393318
magisch vrijthof_magisch vrijthof,2025-11-20,0.5257609384532236,0.07863890037284232,23.81171538476524
magisch vrijthof_magisch vrijthof pakket,2025-11-20,0.5276051785358771,0.07582458280396084,23.832895049296017
magische fijnproevers_alle dagen geldig,2025-11-20,0.511878876460143,0.08223705789444759,23.260331300184223
magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-20,0.5802450990005601,0.07278987721304084,26.13680122415276
soort pakket_basis,2025-11-20,0.5793076696495445,0.07584289297070437,26.16883692002166
soort pakket_standaard,2025-11-20,0.5793076696495445,0.07732723686587384,26.204942148377693
carrousel (5 tickets)_5 tickets,2025-11-21,0.6185556766528217,0.07749080237694725,27.984571136070254
carrousel (5 tickets)_alle dagen geldig,2025-11-21,0.4879111451228641,0.08901428612819832,22.310053043141124
carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-21,0.5077422098622264,0.0846398788362281,23.123582744839467
kids pakket_alle dagen geldig,2025-11-21,0.5748433244331002,0.08197316968394074,26.115134744045164
kids pakket_magisch vrijthof pakket,2025-11-21,0.5154786451202911,0.07312037280884874,23.2265874145156
kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),2025-11-21,0.6191753927430921,0.07311989040672406,27.898973227566827
magisch kids pakket_5 tickets,2025-11-21,0.5483697262169638,0.07116167224336399,24.663504264448864
magisch kids pakket_alle dagen geldig,2025-11-21,0.5144436548055471,0.0873235229154987,23.486747872885744
magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-21,0.6745684091908466,0.08202230023486418,30.647037347261513
magisch kids pakket_niet geldig op woensdag,2025-11-21,0.4821633574831838,0.0841614515559209,21.948985482828483
magisch vrijthof pakket_alle dagen geldig,2025-11-21,0.5116122131053618,0.07041168988591606,22.99418567223998
magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,2025-11-21,0.4841030631526023,0.08939819704323988,22.143729621649914
magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-21,0.5058412995728139,0.08664885281600843,23.079680774667303
magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),2025-11-21,0.4899645863973767,0.07424678221356552,22.10014076735317
magisch vrijthof pakket_magisch vrijthof,2025-11-21,0.5114215682151511,0.07363649934414201,23.054865564553115
magisch vrijthof pakket_magisch vrijthof pakket,2025-11-21,0.5085295510718848,0.07366809019706869,22.925168071636108
magisch vrijthof pakket_niet geldig op woensdag,2025-11-21,0.514983591832195,0.07608484485919076,23.268382488616457
magisch vrijthof pakket_weekend,2025-11-21,0.5438437682470687,0.08049512863264476,24.67307374795579
magisch vrijthof_magisch vrijthof,2025-11-21,0.5669341560799566,0.07863890037284232,25.676450605466673
magisch vrijthof_magisch vrijthof pakket,2025-11-21,0.5643535304110354,0.07582458280396084,25.492885604934003
magische fijnproevers_alle dagen geldig,2025-11-21,0.5923559025556402,0.08223705789444759,26.917294646630484
magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-21,0.6459404583977306,0.07278987721304084,29.096010277138596
soort pakket_basis,2025-11-21,0.6449640261416476,0.07584289297070437,29.134705621266473
soort pakket_standaard,2025-11-21,0.6449640261416476,0.07732723686587384,29.174902868196337
carrousel (5 tickets)_5 tickets,2025-11-24,0.5402033950974057,0.07749080237694725,24.439773020683102
carrousel (5 tickets)_alle dagen geldig,2025-11-24,0.45599382078089146,0.08901428612819832,20.85061272048722
carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-24,0.4418416581064714,0.0846398788362281,20.122341501043195
kids pakket_alle dagen geldig,2025-11-24,0.47040864504641383,0.08197316968394074,21.370666802586317
kids pakket_magisch vrijthof pakket,2025-11-24,0.4762272378561178,0.07312037280884874,21.457986036758573
kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),2025-11-24,0.5312940367139418,0.07311989040672406,23.9391911887531
magisch kids pakket_5 tickets,2025-11-24,0.49478057412464893,0.07116167224336399,22.25327587661464
magisch kids pakket_alle dagen geldig,2025-11-24,0.4787919316204549,0.0873235229154987,21.859080730215517
magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-24,0.5057803243506367,0.08202230023486418,22.97864572175453
magisch kids pakket_niet geldig op woensdag,2025-11-24,0.49415427258388517,0.0841614515559209,22.49483455531903
magisch vrijthof pakket_alle dagen geldig,2025-11-24,0.4891996997116001,0.07041168988591606,21.986865125238907
magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,2025-11-24,0.45224663372830726,0.08939819704323988,20.68656024269807
magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-24,0.46141647840240824,0.08664885281600843,21.052739336808184
magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),2025-11-24,0.7849476672432081,0.07424678221356552,35.40552607818693
magisch vrijthof pakket_magisch vrijthof,2025-11-24,0.6428630343281103,0.07363649934414201,28.980242042940493
magisch vrijthof pakket_magisch vrijthof pakket,2025-11-24,0.6423366544740712,0.07366809019706869,28.957364879487475
magisch vrijthof pakket_niet geldig op woensdag,2025-11-24,0.6327181498322869,0.07608484485919076,28.587955327680785
magisch vrijthof pakket_weekend,2025-11-24,0.6372054987033704,0.08049512863264476,28.908703528563315
magisch vrijthof_magisch vrijthof,2025-11-24,0.6565311371843261,0.07863890037284232,29.734298302688188
magisch vrijthof_magisch vrijthof pakket,2025-11-24,0.6577516726697363,0.07582458280396084,29.711851249713916
magische fijnproevers_alle dagen geldig,2025-11-24,0.5607772571286898,0.08223705789444759,25.48232675008141
magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-24,0.5857348076641327,0.07278987721304084,26.384081941155706
soort pakket_basis,2025-11-24,0.5850481994915631,0.07584289297070437,26.428151610885635
soort pakket_standaard,2025-11-24,0.5850481994915631,0.07732723686587384,26.464614616553607
carrousel (5 tickets)_5 tickets,2025-11-25,0.43310086401440134,0.07749080237694725,19.594261916227154
carrousel (5 tickets)_alle dagen geldig,2025-11-25,0.4212786973941434,0.08901428612819832,19.263241224879128
carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-25,0.4495376505456527,0.0846398788362281,20.47283219201678
kids pakket_alle dagen geldig,2025-11-25,0.4803131840167139,0.08197316968394074,21.8206300513413
kids pakket_magisch vrijthof pakket,2025-11-25,0.4754015407450329,0.07312037280884874,21.42078153505889
kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),2025-11-25,0.5575208902219242,0.07311989040672406,25.120927886364587
magisch kids pakket_5 tickets,2025-11-25,0.5107327661418941,0.07116167224336399,22.970742463544664
magisch kids pakket_alle dagen geldig,2025-11-25,0.4790732562671284,0.0873235229154987,21.871924510064147
magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-25,0.49451938559582986,0.08202230023486418,22.467037994677952
magisch kids pakket_niet geldig op woensdag,2025-11-25,0.477349231853243,0.0841614515559209,21.72983740381303
magisch vrijthof pakket_alle dagen geldig,2025-11-25,0.489993107198455,0.07041168988591606,22.02252447542477
magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,2025-11-25,0.44239487529789195,0.08939819704323988,20.235923401938898
magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-25,0.4732306237236436,0.08664885281600843,21.591775399838053
magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),2025-11-25,0.3935579515182749,0.07424678221356552,17.751662814281303
magisch vrijthof pakket_magisch vrijthof,2025-11-25,0.4724130941661898,0.07363649934414201,21.296364983093838
magisch vrijthof pakket_magisch vrijthof pakket,2025-11-25,0.4840359640929224,0.07366809019706869,21.82096557841546
magisch vrijthof pakket_niet geldig op woensdag,2025-11-25,0.4737184445814033,0.07608484485919076,21.403909047308506
magisch vrijthof pakket_weekend,2025-11-25,0.47625244263796884,0.08049512863264476,21.606594257254365
magisch vrijthof_magisch vrijthof,2025-11-25,0.48931169670242347,0.07863890037284232,22.16092905378761
magisch vrijthof_magisch vrijthof pakket,2025-11-25,0.49024603040142245,0.07582458280396084,22.14531370468074
magische fijnproevers_alle dagen geldig,2025-11-25,0.4125517272383414,0.08223705789444759,18.74679791513969
magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-25,0.4450569111755834,0.07278987721304084,20.047328346017455
soort pakket_basis,2025-11-25,0.44419965040849513,0.07584289297070437,20.065655644612235
soort pakket_standaard,2025-11-25,0.44419965040849513,0.07732723686587384,20.093340294158427
carrousel (5 tickets)_5 tickets,2025-11-26,0.5787455191627597,0.07749080237694725,26.18348802218252
carrousel (5 tickets)_alle dagen geldig,2025-11-26,0.43915154875953444,0.08901428612819832,20.0804889265967
carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-26,0.4663974113664968,0.0846398788362281,21.240658988423522
kids pakket_alle dagen geldig,2025-11-26,0.49109249321336923,0.08197316968394074,22.310334115306894
kids pakket_magisch vrijthof pakket,2025-11-26,0.49217618462470125,0.07312037280884874,22.176618340534247
kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),2025-11-26,0.6696392949928172,0.07311989040672406,30.172789458516093
magisch kids pakket_5 tickets,2025-11-26,0.5681540433682921,0.07116167224336399,25.553324703292592
magisch kids pakket_alle dagen geldig,2025-11-26,0.499871572262576,0.0873235229154987,22.82146446337609
magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-26,0.5257753269583385,0.08202230023486418,23.887060025371078
magisch kids pakket_niet geldig op woensdag,2025-11-26,0.5221944191848644,0.0841614515559209,23.771274917551953
magisch vrijthof pakket_alle dagen geldig,2025-11-26,0.4962916652406816,0.07041168988591606,22.305610393587774
magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,2025-11-26,0.4425090897931123,0.08939819704323988,20.241147774791575
magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-26,0.4698391018274718,0.08664885281600843,21.437032711231875
magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),2025-11-26,0.48523850080993103,0.07424678221356552,21.886967898005434
magisch vrijthof pakket_magisch vrijthof,2025-11-26,0.48986200700373805,0.07363649934414201,22.082961334751893
magisch vrijthof pakket_magisch vrijthof pakket,2025-11-26,0.4876750138132361,0.07366809019706869,21.985018633510066
magisch vrijthof pakket_niet geldig op woensdag,2025-11-26,0.5022592677279454,0.07608484485919076,22.693462345795137
magisch vrijthof pakket_weekend,2025-11-26,0.5037719080821463,0.08049512863264476,22.855095830779884
magisch vrijthof_magisch vrijthof,2025-11-26,0.5334611825884512,0.07863890037284232,24.16045947800404
magisch vrijthof_magisch vrijthof pakket,2025-11-26,0.5351812380515562,0.07582458280396084,24.17511957375095
magische fijnproevers_alle dagen geldig,2025-11-26,0.48071720578309757,0.08223705789444759,21.844311188497212
magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-26,0.497594808764217,0.07278987721304084,22.413867224801997
soort pakket_basis,2025-11-26,0.4967063805890912,0.07584289297070437,22.43752146183995
soort pakket_standaard,2025-11-26,0.4967063805890912,0.07732723686587384,22.468478582272887
carrousel (5 tickets)_5 tickets,2025-11-27,0.570248958370515,0.07749080237694725,25.799088332910937
carrousel (5 tickets)_alle dagen geldig,2025-11-27,0.43049158892942657,0.08901428612819832,19.68450665586475
carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-27,0.4593413104106787,0.0846398788362281,20.919310219031125
kids pakket_alle dagen geldig,2025-11-27,0.4787867109558477,0.08197316968394074,21.75128237350754
kids pakket_magisch vrijthof pakket,2025-11-27,0.4801218847614836,0.07312037280884874,21.63347217503505
kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),2025-11-27,0.6554655003612377,0.07311989040672406,29.534142765520755
magisch kids pakket_5 tickets,2025-11-27,0.5407737480979453,0.07116167224336399,24.321867172220053
magisch kids pakket_alle dagen geldig,2025-11-27,0.4977592775929437,0.0873235229154987,22.72502837776114
magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-27,0.4828403547739383,0.08202230023486418,21.936435480682867
magisch kids pakket_niet geldig op woensdag,2025-11-27,0.4859459320934402,0.0841614515559209,22.121175413729922
magisch vrijthof pakket_alle dagen geldig,2025-11-27,0.4911464861086334,0.07041168988591606,22.074362582748503
magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,2025-11-27,0.5194048880820534,0.08939819704323988,23.758497479754062
magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-27,0.4957184488126744,0.08664885281600843,22.617812271105173
magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),2025-11-27,0.48467428468818663,0.07424678221356552,21.861518598076543
magisch vrijthof pakket_magisch vrijthof,2025-11-27,0.552083019250472,0.07363649934414201,24.887882288017952
magisch vrijthof pakket_magisch vrijthof pakket,2025-11-27,0.5413705351577778,0.07366809019706869,24.405681993039657
magisch vrijthof pakket_niet geldig op woensdag,2025-11-27,0.5701176316043868,0.07608484485919076,25.759490838297566
magisch vrijthof pakket_weekend,2025-11-27,0.5698189379114083,0.08049512863264476,25.851513796666172
magisch vrijthof_magisch vrijthof,2025-11-27,0.5841180324498436,0.07863890037284232,26.45470844738725
magisch vrijthof_magisch vrijthof pakket,2025-11-27,0.5856081128026334,0.07582458280396084,26.45299413317341
magische fijnproevers_alle dagen geldig,2025-11-27,0.5383213258114787,0.08223705789444759,24.461904876640062
magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-27,0.5486308309145258,0.07278987721304084,24.71275500259052
soort pakket_basis,2025-11-27,0.5477121262989644,0.07584289297070437,24.7415838994618
soort pakket_standaard,2025-11-27,0.5477121262989644,0.07732723686587384,24.775719942240855
carrousel (5 tickets)_5 tickets,2025-11-28,0.5456075747072671,0.07749080237694725,24.68426782435645
carrousel (5 tickets)_alle dagen geldig,2025-11-28,0.40710503693252775,0.08901428612819832,18.61514142253809
carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-28,0.4525193374368909,0.0846398788362281,20.60862410021259
kids pakket_alle dagen geldig,2025-11-28,0.4939314303147856,0.08197316968394074,22.43930704024513
kids pakket_magisch vrijthof pakket,2025-11-28,0.5029433925702178,0.07312037280884874,22.66177034231785
kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),2025-11-28,0.5880281240306562,0.07311989040672406,26.495531123593175
magisch kids pakket_5 tickets,2025-11-28,0.4904149651358246,0.07116167224336399,22.056928028137346
magisch kids pakket_alle dagen geldig,2025-11-28,0.46976736408228237,0.0873235229154987,21.447067207547022
magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-28,0.48758813327638056,0.08202230023486418,22.15213687300779
magisch kids pakket_niet geldig op woensdag,2025-11-28,0.47948798054260877,0.0841614515559209,21.827197278232653
magisch vrijthof pakket_alle dagen geldig,2025-11-28,0.48239099018858156,0.07041168988591606,21.680850673374376
magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,2025-11-28,0.5417268326127287,0.08939819704323988,24.779542670209565
magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-28,0.4896781782778428,0.08664885281600843,22.342216909765025
magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),2025-11-28,0.4975551629791007,0.07424678221356552,22.442518187311073
magisch vrijthof pakket_magisch vrijthof,2025-11-28,0.5004568318954292,0.07363649934414201,22.560575652838615
magisch vrijthof pakket_magisch vrijthof pakket,2025-11-28,0.49791061696204564,0.07366809019706869,22.446452825498366
magisch vrijthof pakket_niet geldig op woensdag,2025-11-28,0.4960665281651642,0.07608484485919076,22.413657250866727
magisch vrijthof pakket_weekend,2025-11-28,0.524887394045914,0.08049512863264476,23.81306202038469
magisch vrijthof_magisch vrijthof,2025-11-28,0.5381151152183841,0.07863890037284232,24.371236108785812
magisch vrijthof_magisch vrijthof pakket,2025-11-28,0.5344563326888296,0.07582458280396084,24.1423742669697
magische fijnproevers_alle dagen geldig,2025-11-28,0.5769928796417534,0.08223705789444759,26.219182223589023
magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-11-28,0.5936323798629783,0.07278987721304084,26.739823463264493
soort pakket_basis,2025-11-28,0.5926869786778399,0.07584289297070437,26.7732151708324
soort pakket_standaard,2025-11-28,0.5926869786778399,0.07732723686587384,26.810154261802413
carrousel (5 tickets)_5 tickets,2025-12-01,0.6433506231405732,0.07749080237694725,29.106339102951253
carrousel (5 tickets)_alle dagen geldig,2025-12-01,0.625915472584734,0.08901428612819832,28.62039027694631
carrousel (5 tickets)_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-12-01,0.6778963876061188,0.0846398788362281,30.872739958908095
kids pakket_alle dagen geldig,2025-12-01,0.7813546799532956,0.08197316968394074,35.496946528854295
kids pakket_magisch vrijthof pakket,2025-12-01,0.877023989804615,0.07312037280884874,39.51720319872914
kids pakket_weekprijs (maandag t/m vrijdag & geldig t/m 22 december),2025-12-01,0.8961034549419564,0.07311989040672406,40.376873163189344
magisch kids pakket_5 tickets,2025-12-01,0.8941235138586745,0.07116167224336399,40.214143930098004
magisch kids pakket_alle dagen geldig,2025-12-01,0.8752931923389853,0.0873235229154987,39.961209223368904
magisch kids pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-12-01,0.4573268247379218,0.08202230023486418,20.777303067689807
magisch kids pakket_niet geldig op woensdag,2025-12-01,0.5550580404875058,0.0841614515559209,25.267288946179185
magisch vrijthof pakket_alle dagen geldig,2025-12-01,0.4921077382144046,0.07041168988591606,22.11756563543517
magisch vrijthof pakket_black friday deze deal vervalt op 24-11-23 23:59,2025-12-01,0.44207420455062807,0.08939819704323988,20.22125535526565
magisch vrijthof pakket_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-12-01,0.4761972878280003,0.08664885281600843,21.727133387712982
magisch vrijthof pakket_geldig op woensdag  zaterdag & zondag (28 november t/m 20 december),2025-12-01,0.6505199789864415,0.07424678221356552,29.342086156235226
magisch vrijthof pakket_magisch vrijthof,2025-12-01,0.49662629603003894,0.07363649934414201,22.387895236318478
magisch vrijthof pakket_magisch vrijthof pakket,2025-12-01,0.48000971235510115,0.07366809019706869,21.639456956952433
magisch vrijthof pakket_niet geldig op woensdag,2025-12-01,0.6771078660358048,0.07608484485919076,30.593605432978016
magisch vrijthof pakket_weekend,2025-12-01,0.6810177300096261,0.08049512863264476,30.896374395080723
magisch vrijthof_magisch vrijthof,2025-12-01,0.6168781855818164,0.07863890037284232,27.9384159374013
magisch vrijthof_magisch vrijthof pakket,2025-12-01,0.6174373706065399,0.07582458280396084,27.890780173944623
magische fijnproevers_alle dagen geldig,2025-12-01,0.9390863152128763,0.08223705789444759,42.67310064126383
magische fijnproevers_geldig op maandag  dinsdag  donderdag & vrijdag (28 november t/m 20 december),2025-12-01,0.9429118499700528,0.07278987721304084,42.47291297593817
soort pakket_basis,2025-12-01,0.942373087061338,0.07584289297070437,42.569447851509075
soort pakket_standaard,2025-12-01,0.942373087061338,0.07732723686587384,42.62818105544803
carrousel (5 tickets)_5 tickets,2025-12-02,0.6601626352514356,0.07749080237694725,29.8669447632255
